dim1,dim2,true_label,operational_label
8.041053771972656250e+00,1.582783889770507812e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.582952022552490234e+00,2.016105270385742188e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.548316001892089844e+00,2.686536979675292969e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.491088390350341797e+00,3.018728828430175781e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.939442634582519531e+00,3.480283737182617188e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.857197761535644531e+00,3.479740142822265625e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.897243976593017578e+00,3.358996200561523438e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.154252529144287109e+01,3.315505599975585938e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.787288665771484375e+00,3.458288192749023438e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.987042427062988281e+00,3.366909027099609375e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.591636896133422852e+00,3.051481056213378906e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.535259246826171875e+00,1.674088096618652344e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.716437816619873047e+00,1.649848175048828125e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.448732852935791016e+00,3.434647750854492188e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.087572956085205078e+01,2.660910797119140625e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.108293056488037109e+00,1.648193359375000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.276023387908935547e+00,2.064581871032714844e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.015204906463623047e+01,3.403469848632812500e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.936289310455322266e+00,2.372528076171875000e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.162686824798583984e+00,1.714586830139160156e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.133789539337158203e+00,2.132814979553222656e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.045995712280273438e+01,2.680055046081542969e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.199602127075195312e+00,3.275411224365234375e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.580770015716552734e+00,3.389055252075195312e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.240527153015136719e+00,3.427784347534179688e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.072170257568359375e+00,1.708937072753906250e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.796128034591674805e+00,3.107677841186523438e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.423690319061279297e+00,2.672368431091308594e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.866176605224609375e+00,2.580160522460937500e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.384346961975097656e+00,2.552077865600585938e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.804452419281005859e+00,1.682096481323242188e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.897789955139160156e+00,3.232825088500976562e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.837315559387207031e+00,3.417687606811523438e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.526208877563476562e+00,3.410609054565429688e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.184775257110595703e+01,2.752462196350097656e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.205687904357910156e+01,3.240095138549804688e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.973238945007324219e+00,3.302952575683593750e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.195104408264160156e+01,2.773437500000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.163396835327148438e+01,3.303640747070312500e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.544184207916259766e+00,3.189281845092773438e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.409855365753173828e+00,3.482918548583984375e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.809170722961425781e+00,1.623733139038085938e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.971055030822753906e+00,1.610115623474121094e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.120817184448242188e+00,2.599387359619140625e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.260820865631103516e+00,3.410460662841796875e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.871617317199707031e+00,1.864076805114746094e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.861831665039062500e+00,1.637761878967285156e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.302201747894287109e+00,2.632535743713378906e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.964520215988159180e+00,3.191431427001953125e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.075786113739013672e+00,3.365859222412109375e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.144013881683349609e+00,3.111801338195800781e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.572202205657958984e+00,2.925988578796386719e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.008108139038085938e+00,1.644759750366210938e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.174383163452148438e+00,2.523429107666015625e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.107093048095703125e+01,2.725134086608886719e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.634865283966064453e+00,2.711203002929687500e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.223429679870605469e+01,3.148036575317382812e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.513604164123535156e+00,1.685066032409667969e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.233097076416015625e+00,2.233732986450195312e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.417140960693359375e+00,2.609710884094238281e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.300214529037475586e+00,2.979638862609863281e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.550070762634277344e+00,1.591046810150146484e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.022795677185058594e+00,3.405953216552734375e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.348435401916503906e+00,1.832825469970703125e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.740913391113281250e+00,1.728453636169433594e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.227341175079345703e+00,2.465032005310058594e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.668945789337158203e+00,1.836829566955566406e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.140467262268066406e+01,2.781370925903320312e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.157520294189453125e+01,2.736280632019042969e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.308711051940917969e+00,2.343194770812988281e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.039484024047851562e+00,2.759719467163085938e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.228589057922363281e+00,3.363560485839843750e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.946789741516113281e+00,2.630978584289550781e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.314310073852539062e+00,2.462216949462890625e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.489090919494628906e+00,2.618803596496582031e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.051339054107666016e+01,3.384673309326171875e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.720365047454833984e+00,1.795467567443847656e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.201973247528076172e+01,2.868358802795410156e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.464262485504150391e+00,2.418024635314941406e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.503109455108642578e+00,3.152244758605957031e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.822498559951782227e+00,3.247095870971679688e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.412075042724609375e+00,2.283168220520019531e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.996138334274291992e+00,2.755769920349121094e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.091705322265625000e+00,2.632908821105957031e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.218630313873291016e+01,3.020791244506835938e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.868915557861328125e+00,1.783396148681640625e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.029053688049316406e+00,2.294125938415527344e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.290477275848388672e+00,2.340147781372070312e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.944738388061523438e+00,2.394891929626464844e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.155470848083496094e+00,1.829869842529296875e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.580201625823974609e+00,2.050101852416992188e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.553410053253173828e+00,2.575932312011718750e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.199171161651611328e+01,3.236130142211914062e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.217132568359375000e+00,1.645901107788085938e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.228560447692871094e+00,2.081235885620117188e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.936031341552734375e+00,2.819390869140625000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.185286617279052734e+01,3.286403274536132812e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.536205768585205078e+00,2.508937644958496094e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.044974803924560547e+00,2.596207046508789062e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.971148252487182617e+00,2.068912506103515625e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.174494266510009766e+01,2.713650321960449219e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.586961746215820312e+00,3.479363250732421875e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.035020828247070312e+00,2.556230163574218750e+01,0.000000000000000000e+00,0.000000000000000000e+00
