x,y,true_label,cluster_label
11.792548,-3.2816045,30,0
11.627018,-3.549294,30,0
12.113011,-4.0946264,30,0
12.457673,-3.6854331,30,0
11.610744,-3.5532854,30,0
12.131689,-4.101928,30,0
12.568938,-3.5419807,30,0
12.300796,-3.248172,30,0
11.820724,-3.247267,30,0
12.500875,-3.3689272,30,0
11.838337,-3.207007,30,0
12.364451,-3.6431174,30,0
12.37402,-3.7597325,30,0
12.0092,-4.2471004,30,0
11.704406,-3.3770404,30,0
12.072468,-3.2906008,30,0
12.033073,-4.146277,30,0
11.627723,-3.4778147,30,0
12.33389,-3.271061,30,0
12.153018,-3.3369505,30,0
11.866564,-3.967514,30,0
12.075755,-4.2260633,30,0
12.286267,-3.7705722,30,0
11.789695,-3.2799177,30,0
12.132709,-4.1214023,30,0
12.529728,-3.622821,30,0
11.886765,-3.1951413,30,0
12.087256,-4.2210665,30,0
12.025217,-4.0561476,30,0
12.478299,-3.3148844,30,0
11.621768,-3.629616,30,0
12.02516,-4.1761346,30,0
12.031495,-3.2127256,30,0
12.592734,-3.4057658,30,0
12.090051,-3.2963877,30,0
1.8978859,5.9444633,31,-1
2.0604873,6.875526,31,5
2.0937839,7.535538,31,5
2.013594,7.12204,31,5
2.1070342,7.5850887,31,5
1.8379416,5.7791724,31,6
2.1073658,6.9979596,31,5
1.8040308,5.795447,31,6
1.6948769,5.650839,31,6
1.9154677,6.269714,31,6
1.7993826,5.7766027,31,6
2.0096295,7.611245,31,5
1.8435408,5.8552723,31,6
1.8183758,5.8578243,31,6
2.0403228,7.4398537,31,5
2.0441008,6.668473,31,5
2.0641737,6.8866196,31,5
2.0562005,7.7068152,31,-1
1.8545774,5.809004,31,6
2.0204089,6.84481,31,5
2.1076071,7.5150013,31,5
2.0444515,6.7339573,31,5
2.1091847,7.529047,31,5
2.0516138,7.733699,31,-1
2.0339339,7.7867913,31,5
1.9759034,6.245893,31,-1
1.9503479,5.913846,31,6
2.1490004,7.0478635,31,5
1.8104703,5.807052,31,6
2.0635319,7.0990887,31,5
2.009274,7.6991005,31,5
2.0859349,7.0703406,31,5
2.0980558,7.820364,31,5
2.2045724,7.4207106,31,5
1.9121782,7.1543794,31,-1
7.240826,8.292417,32,7
7.1822214,8.549997,32,-1
7.174396,8.378414,32,7
12.481158,10.852931,32,9
8.559436,7.948514,32,8
11.886185,11.176615,32,9
12.665435,10.66763,32,-1
12.8089485,10.103717,32,-1
7.631613,7.8215685,32,-1
11.78249,11.308924,32,9
7.7209153,7.8880525,32,7
7.141,8.352208,32,7
11.923595,11.269873,32,9
7.1632757,8.542446,32,-1
7.148412,8.370401,32,7
11.887123,11.285518,32,9
7.997762,7.917473,32,8
12.601185,10.715538,32,9
11.0061,11.065816,32,9
12.46106,10.819995,32,9
12.740741,10.268674,32,9
7.6367455,7.7731256,32,-1
7.1194572,8.399048,32,7
8.095266,8.153806,32,8
7.5019317,7.8675833,32,-1
12.840224,10.078487,32,-1
11.792933,11.329175,32,9
8.681577,7.9234443,32,8
7.2155123,8.284005,32,7
7.242967,8.2677555,32,7
7.2119164,8.278737,32,7
12.539167,10.861004,32,9
12.335446,10.957299,32,9
7.617872,7.8034916,32,7
7.235674,8.239084,32,7
8.951151,7.676177,33,8
8.70467,7.913734,33,8
7.821992,8.401153,33,8
8.609143,9.1914015,33,8
8.829872,9.5496025,33,8
8.777937,9.264697,33,8
7.9955487,8.260562,33,8
8.960422,7.6987567,33,8
8.315472,9.215167,33,8
8.732869,9.2945595,33,8
8.4346285,9.33838,33,8
7.865125,8.3462515,33,8
8.925157,9.364036,33,8
8.628773,8.439494,33,8
7.8517084,8.348813,33,8
8.767338,8.864751,33,8
8.455486,9.383347,33,8
8.396962,9.464379,33,8
8.696002,9.504598,33,8
8.949303,7.6476617,33,-1
8.919187,7.7129183,33,8
8.981703,7.65591,33,8
7.875974,9.013229,33,8
8.620135,8.077177,33,8
8.719858,7.977864,33,8
8.338708,9.336128,33,8
10.646846,10.613458,33,8
8.07898,8.089344,33,8
8.495406,9.416803,33,8
8.396071,9.306388,33,8
8.054187,8.2177105,33,8
8.651253,7.9005136,33,8
8.632817,9.047014,33,8
8.736559,8.651108,33,8
8.71746,9.589036,33,-1
-4.352772,11.650488,34,1
-4.370812,11.804517,34,1
-2.9485857,11.478027,34,1
-3.5818424,11.747789,34,1
-3.2972922,11.499063,34,1
-3.1065595,11.570568,34,1
-3.0654852,11.523682,34,1
-4.3942924,11.859918,34,1
-2.9795907,11.497876,34,1
-3.513749,11.767696,34,1
-3.7117858,11.753973,34,1
-4.293664,11.401484,34,1
-3.7268384,11.662882,34,1
-3.8952327,11.527287,34,1
-3.3839467,11.762864,34,1
-3.9700785,11.535455,34,1
-4.0075893,11.89964,34,1
-3.6393495,11.796701,34,1
-4.196949,11.9688,34,1
-3.2080271,11.50276,34,1
-3.119399,11.573397,34,1
-3.9634247,11.434007,34,1
-4.0970087,11.384439,34,1
-4.1144147,11.395864,34,1
-4.3202467,11.426746,34,1
-4.1625195,11.336879,34,1
-3.641226,11.774771,34,1
-3.1379867,11.607072,34,1
-2.9758399,11.501567,34,1
-4.3368216,11.886897,34,1
-4.4590597,11.75303,34,1
-3.5080752,11.523901,34,1
-4.365685,11.49131,34,1
-4.2887263,11.9348755,34,1
-3.2295687,11.636163,34,1
-6.2401,1.4427141,35,3
-6.130682,1.3974608,35,3
-5.6095033,1.414399,35,-1
-5.440118,0.93085235,35,3
-5.465399,1.331293,35,3
-5.692758,1.4485272,35,3
-5.3200026,1.3517934,35,3
-5.4096932,0.7040179,35,-1
-5.943844,1.4862541,35,3
-5.449049,1.4651902,35,3
-5.212613,0.8694797,35,3
-5.8313527,1.3683332,35,3
-5.2849693,0.8940681,35,3
-5.2702184,0.88779575,35,3
-6.1496396,1.3252838,35,3
-5.3348713,1.4365517,35,3
-6.1017513,1.3564631,35,3
-5.279579,0.9571667,35,3
-6.109201,1.3772744,35,3
-5.7413745,1.259211,35,3
-6.2855873,1.509771,35,3
-5.970015,1.3920729,35,3
-5.274187,1.0350544,35,3
-5.423697,1.4539104,35,3
-5.918018,1.5098021,35,3
-5.6434383,1.0291003,35,3
-6.2981157,1.4750445,35,3
-6.2781577,1.494793,35,3
-5.497139,1.2711419,35,3
-6.2578354,1.368148,35,3
-5.857308,1.4857534,35,3
-5.3031983,1.4078249,35,3
-5.447844,0.84902257,35,3
-5.336338,0.8640283,35,3
-6.090372,1.3550081,35,3
11.15961,11.21855,36,9
12.743241,10.217724,36,-1
11.082109,11.240029,36,9
12.465313,10.869219,36,-1
11.2189045,11.18495,36,9
12.785722,10.093342,36,-1
8.370161,18.438238,36,10
11.05704,11.25573,36,10
12.749824,10.211559,36,-1
8.641754,19.400736,36,10
12.462791,10.827019,36,9
8.593793,18.611689,36,10
11.676547,11.282948,36,-1
12.865922,9.95962,36,-1
11.10632,11.223615,36,9
11.083236,11.226009,36,9
8.982676,19.912867,36,-1
8.534915,19.294788,36,10
12.800031,10.013826,36,-1
12.667046,10.582501,36,-1
8.903099,18.965687,36,-1
12.7828045,10.0848875,36,-1
10.790294,10.889758,36,8
12.101379,10.921194,36,-1
11.08346,11.136948,36,9
11.864052,11.324041,36,9
