dim1,dim2,true_label,operational_label
6.290073394775390625e+01,-6.512741851806640625e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.485956573486328125e+01,-6.556960296630859375e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.019607543945312500e+01,-6.381884384155273438e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.229444122314453125e+01,-6.483605194091796875e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.982101058959960938e+01,-5.917590713500976562e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.425254058837890625e+01,-6.577687072753906250e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.802093505859375000e+01,-5.857541275024414062e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.664805603027343750e+01,-5.652436828613281250e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.022722625732421875e+01,-5.704309844970703125e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.372713088989257812e+01,-6.075522994995117188e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.403134155273437500e+01,-6.567410278320312500e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.765651702880859375e+01,-6.259681320190429688e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.298466110229492188e+01,-6.516494750976562500e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.381571578979492188e+01,-6.078921508789062500e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.753161621093750000e+01,-5.844641494750976562e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.933899307250976562e+01,-6.340877151489257812e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.646044540405273438e+01,-5.650222396850585938e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.964010238647460938e+01,-5.695720672607421875e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.677440261840820312e+01,-5.654198074340820312e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.768209457397460938e+01,-5.667488861083984375e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.958918380737304688e+01,-6.353271102905273438e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.080241394042968750e+01,-5.713053894042968750e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.786729049682617188e+01,-5.853492736816406250e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.956814193725585938e+01,-6.351986694335937500e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.365984344482421875e+01,-6.072111511230468750e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.982875823974609375e+01,-5.698479080200195312e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.399059677124023438e+01,-5.767256927490234375e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.626525878906250000e+01,-5.815336227416992188e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.327389144897460938e+01,-5.754104995727539062e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.064281463623046875e+01,-5.710601425170898438e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.259574127197265625e+01,-6.498068237304687500e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.995617675781250000e+01,-6.370583343505859375e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.863337326049804688e+01,-5.681188583374023438e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.480844879150390625e+01,-6.123110580444335938e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.662681198120117188e+01,-5.652197647094726562e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.472129058837890625e+01,-6.607099914550781250e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.284347915649414062e+01,-6.510227966308593750e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.974305725097656250e+01,-5.914578628540039062e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.939040374755859375e+01,-6.343750000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.450685119628906250e+01,-5.777178573608398438e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.502238845825195312e+01,-5.787762069702148438e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.705393981933593750e+01,-6.230540466308593750e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.405577850341796875e+01,-6.568135070800781250e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.090260696411132812e+01,-5.714615631103515625e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.266639328002929688e+01,-5.743244171142578125e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.747772979736328125e+01,-5.843501281738281250e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.933218002319335938e+01,-5.691212844848632812e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.226751708984375000e+01,-5.736418151855468750e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.433257293701171875e+01,-6.582781982421875000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.137424468994140625e+01,-5.721956634521484375e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.642664337158203125e+01,-5.649468994140625000e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.669005203247070312e+01,-5.653025817871093750e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.532820892333984375e+01,-5.794358062744140625e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.691224670410156250e+01,-6.223715209960937500e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.199349975585937500e+01,-5.731947326660156250e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.972923660278320312e+01,-6.359632873535156250e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.450781631469726562e+01,-5.777198028564453125e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.449269485473632812e+01,-6.108784866333007812e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.305840682983398438e+01,-6.520514678955078125e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.439501953125000000e+01,-6.587780761718750000e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.386548614501953125e+01,-6.080979537963867188e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.724914550781250000e+01,-5.837757110595703125e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.563469314575195312e+01,-6.162384033203125000e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.340816497802734375e+01,-6.061687469482421875e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.481033325195312500e+01,-5.783512115478515625e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.403978729248046875e+01,-6.568096160888671875e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.267552185058593750e+01,-6.501802825927734375e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.937015914916992188e+01,-5.900667572021484375e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.667781066894531250e+01,-5.652842712402343750e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.006683349609375000e+01,-6.375791168212890625e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.644976806640625000e+01,-5.649732589721679688e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.755703735351562500e+01,-5.665441131591796875e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.296533203125000000e+01,-6.043723297119140625e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.800087356567382812e+01,-5.857091140747070312e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.858199310302734375e+01,-6.304427719116210938e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.395511245727539062e+01,-6.564286041259765625e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.698107528686523438e+01,-6.227055358886718750e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.092924880981445312e+01,-6.417834472656250000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.244968032836914062e+01,-5.739487838745117188e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.196557235717773438e+01,-5.731525039672851562e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.067762756347656250e+01,-6.405754089355468750e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.892947387695312500e+01,-5.885243606567382812e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.443847656250000000e+01,-6.589162445068359375e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.833675765991210938e+01,-6.292413711547851562e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.670921707153320312e+01,-5.653282546997070312e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.911428070068359375e+01,-5.891852569580078125e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.964796829223632812e+01,-5.695793914794921875e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.537602615356445312e+01,-6.149878692626953125e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.286021804809570312e+01,-5.746564483642578125e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.725882339477539062e+01,-5.837812805175781250e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.442642211914062500e+01,-5.775547790527343750e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.503448867797851562e+01,-6.133907318115234375e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.617361450195312500e+01,-6.187799453735351562e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.727648925781250000e+01,-5.838290405273437500e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.471161651611328125e+01,-6.608289337158203125e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.450324630737304688e+01,-5.777105712890625000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.831959915161132812e+01,-5.865867614746093750e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.428573608398437500e+01,-6.579975128173828125e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.678974914550781250e+01,-5.654338836669921875e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.228627395629882812e+01,-6.483206176757812500e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.802199935913085938e+01,-6.277212905883789062e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.870305252075195312e+01,-5.682187271118164062e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.812881088256835938e+01,-5.860587692260742188e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.472285461425781250e+01,-6.119342803955078125e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.573925781250000000e+01,-6.167586135864257812e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.258366394042968750e+01,-5.741818618774414062e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.238601684570312500e+01,-5.738393402099609375e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.758523178100585938e+01,-6.256350708007812500e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.300508499145507812e+01,-6.517520904541015625e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.013213729858398438e+01,-5.702910995483398438e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.134702301025390625e+01,-6.438581848144531250e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.770171356201171875e+01,-5.849055480957031250e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.294843292236328125e+01,-6.514711761474609375e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.945023345947265625e+01,-5.692897033691406250e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.644379043579101562e+01,-5.649637985229492188e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.818031692504882812e+01,-5.862039184570312500e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.390059280395507812e+01,-5.765589523315429688e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.453417587280273438e+01,-5.777758026123046875e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.939958190917968750e+01,-5.692202758789062500e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.364675140380859375e+01,-6.548793792724609375e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.861857223510742188e+01,-5.875326156616210938e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.783832550048828125e+01,-5.669636535644531250e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.430542373657226562e+01,-6.100295257568359375e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.876278686523437500e+01,-5.880511474609375000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.237517166137695312e+01,-5.738211822509765625e+01,0.000000000000000000e+00,0.000000000000000000e+00
