dim1,dim2,operational_label,is_current_round
1.502112197875976562e+01,-1.004669761657714844e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.495640945434570312e+01,-1.057258987426757812e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.507393074035644531e+01,-9.672537803649902344e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.503191852569580078e+01,-9.973885536193847656e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.441603088378906250e+01,-3.199640512466430664e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.496285533905029297e+01,-1.055960464477539062e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.458089447021484375e+01,-9.767019748687744141e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.580551719665527344e+01,2.497962951660156250e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.547981834411621094e+01,1.736297488212585449e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.411742782592773438e+01,-7.094595432281494141e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.498810672760009766e+01,-1.050087928771972656e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.526679229736328125e+01,-9.171506881713867188e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.501978969573974609e+01,-1.006818485260009766e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.410367012023925781e+01,-7.253760099411010742e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.466041564941406250e+01,8.987771347165107727e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.514395618438720703e+01,-9.465436935424804688e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.584137535095214844e+01,2.553620100021362305e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.554500770568847656e+01,1.853315353393554688e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.581019592285156250e+01,2.511866331100463867e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.566153717041015625e+01,2.144101381301879883e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.511943721771240234e+01,-9.517628669738769531e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.543054389953613281e+01,1.637174844741821289e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.462448692321777344e+01,-4.346398636698722839e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.511930942535400391e+01,-9.518166542053222656e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.411922454833984375e+01,-7.067565321922302246e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.552707099914550781e+01,1.824511647224426270e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.508138275146484375e+01,7.921047210693359375e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.487681007385253906e+01,4.136137962341308594e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.518723487854003906e+01,1.022137284278869629e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.543304634094238281e+01,1.652730703353881836e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.502511596679687500e+01,-1.001260662078857422e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.509544372558593750e+01,-9.595085144042968750e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.561156463623046875e+01,2.018189668655395508e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.396741485595703125e+01,-8.832193613052368164e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.580572128295898438e+01,2.499074220657348633e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.495314121246337891e+01,-1.057745075225830078e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.501664352416992188e+01,-1.005933666229248047e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.442441368103027344e+01,-3.094801008701324463e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.513418674468994141e+01,-9.482807159423828125e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.504223251342773438e+01,7.191118001937866211e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.498095893859863281e+01,6.108841896057128906e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.534999561309814453e+01,-9.061367034912109375e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.498614025115966797e+01,-1.050620460510253906e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.542603302001953125e+01,1.622904658317565918e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.523009109497070312e+01,1.118660449981689453e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.467237472534179688e+01,2.558496035635471344e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.557099914550781250e+01,1.909690976142883301e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.524840354919433594e+01,1.161094903945922852e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.495858478546142578e+01,-1.056975269317626953e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.537998199462890625e+01,1.503142714500427246e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.583708572387695312e+01,2.540961503982543945e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.580442237854003906e+01,2.496088266372680664e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.494752502441406250e+01,5.647506117820739746e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.534014701843261719e+01,-9.072128295898437500e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.526263999938964844e+01,1.198704004287719727e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.509639167785644531e+01,-9.571097373962402344e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.503899574279785156e+01,7.131391763687133789e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.399602508544921875e+01,-8.520130515098571777e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.502004718780517578e+01,-1.006765270233154297e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.495505046844482422e+01,-1.058053398132324219e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.410664558410644531e+01,-7.224287390708923340e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.468528175354003906e+01,4.883452877402305603e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.386948776245117188e+01,-9.854071736335754395e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.414876174926757812e+01,-6.701781153678894043e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500253868103027344e+01,6.485422253608703613e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.498802280426025391e+01,-1.051335620880126953e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.502542209625244141e+01,-1.002196502685546875e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.444519233703613281e+01,-2.849226593971252441e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.579022026062011719e+01,2.483667135238647461e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.508815383911132812e+01,-9.624391555786132812e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.583654022216796875e+01,2.540472984313964844e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.567431068420410156e+01,2.176238298416137695e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.417668342590332031e+01,-6.326507925987243652e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.459550476074218750e+01,-8.326717466115951538e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.519257640838623047e+01,-9.318222045898437500e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500345897674560547e+01,-1.047289848327636719e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.536695766448974609e+01,-9.046092987060546875e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.508132171630859375e+01,-9.723888397216796875e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.524235343933105469e+01,1.146131277084350586e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.526350975036621094e+01,1.201194524765014648e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.507459735870361328e+01,-9.714286804199218750e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.448061180114746094e+01,-2.402358204126358032e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.496687507629394531e+01,-1.056515026092529297e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.523468303680419922e+01,-9.247086524963378906e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.580802726745605469e+01,2.504035711288452148e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.445029067993164062e+01,-2.776597142219543457e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.554654312133789062e+01,1.855856895446777344e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.390292930603027344e+01,-9.514454603195190430e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.521606063842773438e+01,1.089048266410827637e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.469527816772460938e+01,6.082846596837043762e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.504805564880371094e+01,7.301399707794189453e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.392518997192382812e+01,-9.283075332641601562e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.386797714233398438e+01,-9.858678579330444336e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.468857383728027344e+01,5.079122260212898254e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.495324134826660156e+01,-1.057758235931396484e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.504572868347167969e+01,7.252639532089233398e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.454326057434082031e+01,-1.547964066267013550e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.493848133087158203e+01,-1.058986568450927734e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.579594039916992188e+01,2.475287199020385742e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.503109169006347656e+01,-9.972441673278808594e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.522918987274169922e+01,-9.231737136840820312e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.562719726562500000e+01,2.027024984359741211e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.457431221008300781e+01,-1.122534051537513733e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.396836853027343750e+01,-8.815901279449462891e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.388210105895996094e+01,-9.725310802459716797e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.523724555969238281e+01,1.135177373886108398e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.524080657958984375e+01,1.143236041069030762e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.527622509002685547e+01,-9.154365539550781250e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500825214385986328e+01,-1.008728313446044922e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.548937416076660156e+01,1.753832459449768066e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.505902099609375000e+01,-9.825007438659667969e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.465528488159179688e+01,3.315352078061550856e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.501961994171142578e+01,-1.005934619903564453e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.555291938781738281e+01,1.874650716781616211e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.583345413208007812e+01,2.534176588058471680e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.456747245788574219e+01,-1.216224804520606995e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.511172103881835938e+01,8.366636633872985840e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.503697967529296875e+01,7.101718783378601074e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.557414627075195312e+01,1.902555108070373535e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.499689102172851562e+01,-1.042802047729492188e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.450229072570800781e+01,-2.121802419424057007e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.564065933227539062e+01,2.113731384277343750e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.401079177856445312e+01,-8.353484272956848145e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.451233863830566406e+01,-2.052718400955200195e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.524263954162597656e+01,1.147018313407897949e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.520039367675781250e+01,-9.336921691894531250e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.503913688659667969e+01,-9.935167312622070312e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.390793991088867188e+01,-9.462607502937316895e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.493000984191894531e+01,-1.060183143615722656e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.495379543304443359e+01,-1.058033943176269531e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.579491806030273438e+01,2.473515272140502930e+00,0.000000000000000000e+00,0.000000000000000000e+00
