dim1,dim2,true_label,operational_label
1.009987735748291016e+01,8.484616088867187500e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.148726749420166016e+01,8.642391967773437500e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.511065959930419922e+00,8.313698577880859375e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.517455101013183594e+00,8.444854736328125000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.437881708145141602e+00,7.863060760498046875e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.136192417144775391e+01,8.576181793212890625e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.408541202545166016e+00,7.848783874511718750e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.676890373229980469e+01,8.217577362060546875e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.335481739044189453e+01,8.059274291992187500e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.283930659294128418e-01,7.974669647216796875e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.116529178619384766e+01,8.559189605712890625e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.994895935058593750e+00,8.164125061035156250e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.018480682373046875e+01,8.490307617187500000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.023111462593078613e+00,7.977742004394531250e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.938802719116210938e+00,7.854065704345703125e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.660426139831542969e+00,8.260765838623046875e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.700855064392089844e+01,8.216470336914062500e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.392639827728271484e+01,8.082282257080078125e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.669140243530273438e+01,8.200468444824218750e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.580601406097412109e+01,8.162979888916015625e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.916923046112060547e+00,8.276508331298828125e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.278658580780029297e+01,8.037349700927734375e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.574604034423828125e+00,7.849648284912109375e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.893770217895507812e+00,8.275148773193359375e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.540296554565429688e-01,7.972232055664062500e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.374114704132080078e+01,8.074668121337890625e+01,0.000000000000000000e+00,0.000000000000000000e+00
-9.628701210021972656e+00,7.930677032470703125e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.258656501770019531e+00,7.877487182617187500e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.034501075744628906e+01,7.952294158935546875e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.294334030151367188e+01,8.043476867675781250e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.806777954101562500e+00,8.463873291015625000e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.273405551910400391e+00,8.298590850830078125e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.489434242248535156e+01,8.122505950927734375e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.088957309722900391e+00,8.019046783447265625e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.687766456604003906e+01,8.200864410400390625e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.190785408020019531e+01,8.603680419921875000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.004757881164550781e+01,8.480698394775390625e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.520294904708862305e+00,7.861562347412109375e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.717279434204101562e+00,8.264464569091796875e+01,0.000000000000000000e+00,0.000000000000000000e+00
-9.089550971984863281e+00,7.916082763671875000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.553570747375488281e+00,7.903234863281250000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.392138481140136719e+00,8.131486511230468750e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.119130611419677734e+01,8.560806274414062500e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.268662738800048828e+01,8.033589935302734375e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.094682502746582031e+01,7.971244812011718750e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.999546527862548828e+00,7.854939270019531250e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.422374916076660156e+01,8.095057678222656250e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.135306453704833984e+01,7.984842681884765625e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.150904273986816406e+01,8.574051666259765625e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.222545909881591797e+01,8.016296386718750000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.703460121154785156e+01,8.218048095703125000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.682158851623535156e+01,8.195224761962890625e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.232615470886230469e+00,7.896457672119140625e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.237158775329589844e+00,8.122992706298828125e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.163118457794189453e+01,7.994583129882812500e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.055186748504638672e+00,8.284938812255859375e+01,0.000000000000000000e+00,0.000000000000000000e+00
-9.088521003723144531e+00,7.916049194335937500e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.751665830612182617e+00,8.004972076416015625e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.025574684143066406e+01,8.494866180419921875e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.159295749664306641e+01,8.575553894042968750e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.076095581054687500e+00,7.979724884033203125e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.238902091979980469e+00,7.858665466308593750e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.952420711517333984e+00,8.058806610107421875e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.829678177833557129e-01,7.963555145263671875e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.773976325988769531e+00,7.908279418945312500e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.118367004394531250e+01,8.559493255615234375e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.880894660949707031e+00,8.469361114501953125e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.932322740554809570e+00,7.854772186279296875e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.682897567749023438e+01,8.196267700195312500e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.379113197326660156e+00,8.305218505859375000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.700652503967285156e+01,8.219242858886718750e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.592667198181152344e+01,8.167897033691406250e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.264971345663070679e-01,7.950736999511718750e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.433007240295410156e+00,7.848939514160156250e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.906946182250976562e+00,8.216130065917968750e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.109602546691894531e+01,8.554423522949218750e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.311770439147949219e+00,8.127437591552734375e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.212830543518066406e+00,8.358896636962890625e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.116809844970703125e+01,7.978545379638671875e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.165487098693847656e+01,7.995665740966796875e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.967990398406982422e+00,8.342934417724609375e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.413502693176269531e+00,7.849568176269531250e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.157801342010498047e+01,8.587158966064453125e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.670022010803222656e+00,8.202714538574218750e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.670427322387695312e+01,8.214466094970703125e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.208950996398925781e+00,7.851560211181640625e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.391993045806884766e+01,8.082014465332031250e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.679972410202026367e+00,8.045884704589843750e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.075075721740722656e+01,7.964885711669921875e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.230383396148681641e+00,7.858499908447265625e+01,0.000000000000000000e+00,0.000000000000000000e+00
-9.174698829650878906e+00,7.918265533447265625e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.322351932525634766e+00,8.029257965087890625e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.500661849975585938e+00,8.085638427734375000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.211286544799804688e+00,7.858181762695312500e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.190712928771972656e+01,8.602606201171875000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-9.093332290649414062e+00,7.916176605224609375e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.078900337219238281e+00,7.847306060791015625e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.140853881835937500e+01,8.578020477294921875e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.666923332214355469e+01,8.201169586181640625e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.509610176086425781e+00,8.444323730468750000e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.364252567291259766e+00,8.184613800048828125e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.483126926422119141e+01,8.120160675048828125e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.285138130187988281e+00,7.848001861572265625e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.995115160942077637e+00,8.014994049072265625e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.059100151062011719e+00,8.064558410644531250e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.102951431274414062e+01,7.973986816406250000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.123349475860595703e+01,7.980759429931640625e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.923384666442871094e+00,8.160236358642578125e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.020458698272705078e+01,8.491812896728515625e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.344792366027832031e+01,8.062972259521484375e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.623373985290527344e+00,8.385575866699218750e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.755772590637207031e+00,7.851599884033203125e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.014946842193603516e+01,8.487816619873046875e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.411295700073242188e+01,8.090359497070312500e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.702287483215332031e+01,8.217958068847656250e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.236269950866699219e+00,7.847681427001953125e+01,0.000000000000000000e+00,0.000000000000000000e+00
-9.717459678649902344e+00,7.933370208740234375e+01,0.000000000000000000e+00,0.000000000000000000e+00
-9.060783386230468750e+00,7.915263366699218750e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.416228866577148438e+01,8.092096710205078125e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.080966663360595703e+01,8.533694458007812500e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.759306430816650391e+00,7.847759246826171875e+01,0.000000000000000000e+00,0.000000000000000000e+00
