x,y,true_label,cluster_label
67.179085,7.350634,20,10
70.986496,2.3144329,20,10
66.93536,7.70164,20,10
18.56531,34.962128,20,11
69.22822,5.1827884,20,10
7.338238,27.564428,20,11
7.2302136,27.973913,20,11
26.571154,38.883183,20,11
67.32169,7.1464953,20,10
18.897215,35.465553,20,11
70.39797,3.0893698,20,10
26.09555,38.595932,20,11
22.086582,36.745094,20,11
6.6734176,27.957539,20,11
21.881172,36.816536,20,11
6.353093,26.71129,20,11
70.60169,2.865775,20,10
71.740364,1.1848116,20,10
25.3627,38.461678,20,11
18.373383,35.497887,20,11
69.83833,4.2414517,20,10
68.81594,4.790273,20,10
8.905979,29.70922,20,11
19.23478,35.227894,20,11
72.17868,1.087169,20,10
7.5731854,27.83101,20,11
69.20616,4.189165,20,10
22.838524,37.18974,20,11
8.475508,30.765364,20,11
25.44548,38.488117,20,11
8.657924,29.124014,20,11
22.554012,37.164185,20,11
8.984838,30.019377,20,11
26.100168,39.632435,20,11
71.93123,0.7422293,20,10
29.640207,11.624175,21,7
27.775215,11.498994,21,7
41.164116,17.86945,21,7
26.660387,12.248243,21,7
21.91408,5.837391,21,7
37.85346,12.521591,21,7
21.695505,5.265898,21,7
28.311493,11.748072,21,7
41.097034,18.371426,21,7
40.8496,18.149487,21,7
27.570625,12.515018,21,7
26.756084,6.2660027,21,7
36.705593,14.999483,21,7
22.32387,5.477353,21,7
36.72857,12.26497,21,7
37.226723,13.604305,21,7
34.387497,15.476555,21,7
26.558363,11.826813,21,7
30.883322,11.102732,21,7
28.7404,10.128492,21,7
38.263542,15.521277,21,7
27.573442,7.2234645,21,7
21.43694,5.5273166,21,7
42.20402,18.305,21,7
34.15468,14.963123,21,7
25.752567,5.1558576,21,7
37.244106,13.115299,21,7
42.18323,18.726019,21,7
23.238028,10.35241,21,7
23.258862,10.296396,21,7
33.908096,14.845008,21,7
28.343824,8.26893,21,7
28.384169,12.351042,21,7
36.300385,15.06306,21,7
26.979267,6.5886207,21,7
19.031372,-28.156788,22,1
20.374752,-18.48752,22,1
18.560865,-29.737684,22,1
26.035816,-19.704414,22,1
25.05961,-19.728506,22,1
24.985329,-20.400475,22,1
18.444496,-30.806208,22,1
3.2362351,-52.730614,22,0
6.2547517,-53.987892,22,0
4.763004,-54.56804,22,0
3.3477004,-53.07197,22,0
19.525206,-16.83012,22,1
4.871859,-50.19291,22,0
17.891056,-30.426031,22,1
25.686602,-19.700241,22,1
3.4637477,-51.063633,22,0
18.832682,-30.455286,22,1
4.4975357,-54.794167,22,0
7.7505174,-49.898056,22,0
19.963194,-17.638838,22,1
5.7704263,-49.583855,22,0
-31.137455,-14.053995,22,6
3.4594684,-54.01917,22,0
18.06628,-30.042934,22,1
7.7958975,-49.924236,22,0
19.211077,-27.630344,22,1
5.415045,-54.197517,22,0
23.322632,-18.197327,22,1
20.346794,-18.030573,22,1
21.51324,-18.020739,22,1
5.1533203,-49.98176,22,0
24.097721,-19.306917,22,1
3.6658225,-50.769257,22,0
23.971218,-18.121006,22,1
19.491905,-16.519197,22,1
-55.429737,9.563619,23,4
-50.484344,28.846527,23,4
-56.644928,2.5716732,23,4
-57.81484,2.5424142,23,4
-53.63324,17.571405,23,4
-53.310707,12.394316,23,4
-59.49523,0.3883371,23,4
-50.81993,29.47966,23,4
-49.79575,31.26373,23,4
-53.67359,15.816144,23,4
-57.165764,3.7169385,23,4
-2.8367808,11.821231,23,6
-50.84733,29.738127,23,4
-50.16781,31.310192,23,4
-59.865597,-0.06155783,23,4
-55.624054,10.927178,23,4
-53.578606,18.32762,23,4
-49.963947,29.732452,23,4
-55.91604,12.666256,23,4
-49.9063,30.68372,23,4
-55.225838,11.976755,23,4
-53.752777,14.782585,23,4
65.951035,9.327821,23,10
-59.62416,0.22037135,23,4
-57.251614,2.9954684,23,4
-53.649216,17.00462,23,4
65.95286,9.32138,23,10
-1.5411123,8.19198,23,6
-55.04443,11.159142,23,4
-54.299988,11.701905,23,4
-57.034355,4.383076,23,4
-55.11583,10.17654,23,4
