x,y,true_label,cluster_label
12.444483,11.940379,8,1
13.90821,4.701294,8,1
11.043447,11.785182,8,1
14.312686,10.42242,8,1
14.787543,8.04276,8,1
14.241252,5.832667,8,1
14.015514,10.729499,8,1
11.173326,11.599271,8,1
14.647882,7.327542,8,1
14.720318,7.7476754,8,1
12.292671,11.996648,8,1
14.88436,8.520388,8,1
13.421521,1.7593104,8,1
12.629006,11.665842,8,1
14.56384,8.981524,8,1
13.810913,4.529498,8,1
14.823509,8.579193,8,1
13.768616,4.424015,8,1
14.494248,8.696424,8,1
11.073565,11.807363,8,1
13.695425,4.1690454,8,1
13.2224,1.3741404,8,1
13.647559,4.131612,8,1
11.107699,11.66018,8,1
10.735741,12.274655,8,1
11.239607,11.517059,8,1
14.25836,10.490146,8,1
14.106276,5.0678444,8,1
-7.6384664,0.027539177,8,-1
14.824497,7.738357,8,1
13.470591,11.112688,8,1
11.080964,12.069738,8,1
14.311119,6.1173835,8,1
12.822535,11.464099,8,1
14.076996,5.0281878,8,1
14.443364,8.640039,8,1
12.893299,11.418044,8,1
13.556352,1.8589242,8,1
12.025718,11.689745,8,1
13.594031,4.0391846,8,1
13.052823,1.2077867,8,1
13.739772,4.1369514,8,1
13.852346,4.435445,8,1
12.66636,0.88301504,8,1
14.760647,7.61946,8,1
12.609297,0.83045346,8,1
13.935495,4.75827,8,1
14.292194,5.778172,8,1
11.300365,11.714259,8,1
12.499218,0.72566164,8,1
14.40131,10.2364645,8,1
13.345588,1.6089367,8,1
13.079322,1.2197487,8,1
12.1969795,11.811443,8,1
12.44568,11.827681,8,1
12.600394,0.822425,8,1
-7.68119,0.05611733,8,1
-7.6379943,0.018404437,8,-1
14.201971,10.565049,8,1
14.765862,7.7523875,8,1
13.436469,1.801939,8,1
12.69221,0.9099061,8,1
13.4198065,11.150392,8,1
14.114048,10.61675,8,1
12.347802,11.913917,8,1
14.445613,8.637456,8,1
13.537137,1.8966343,8,1
14.12448,5.2746854,8,1
10.835668,12.140201,8,1
13.528068,1.9161669,8,1
14.200144,10.568317,8,1
14.7876425,7.642865,8,1
14.267088,5.63713,8,1
13.085926,1.1830192,8,1
12.390776,11.936362,8,1
14.942833,8.40174,8,1
14.168443,10.636231,8,1
12.491082,11.400995,8,1
13.856264,4.5109935,8,1
14.492736,10.126398,8,1
12.444897,11.7703285,8,1
14.257685,10.511596,8,1
11.221117,12.180383,8,1
14.684753,7.3651805,8,1
13.074328,11.367546,8,1
14.884276,8.416901,8,1
11.235931,12.180611,8,1
12.6918545,11.353639,8,1
11.551656,11.587648,8,1
14.241895,5.6730657,8,1
13.91151,4.5725327,8,1
12.572828,0.7931689,8,1
14.707191,7.7408786,8,1
13.495499,1.918464,8,1
10.81684,12.184045,8,1
11.043174,11.929216,8,1
14.717369,7.525242,8,1
11.2392645,12.105781,8,1
13.642936,4.046433,8,1
11.418234,12.00235,8,1
12.612033,11.75892,8,1
13.690625,4.0879955,8,1
13.486595,1.9401556,8,1
14.259134,6.0833416,8,1
14.136628,5.130453,8,1
14.431567,10.193864,8,1
14.8127575,8.748085,8,1
12.322002,11.453567,8,1
13.156631,1.4629866,8,1
14.282645,6.0978856,8,1
14.347954,6.1602044,8,1
12.883966,1.0490716,8,1
12.48364,0.7092315,8,1
10.72314,12.135208,8,1
14.190894,5.5835295,8,1
-7.6694026,0.060645442,8,-1
14.294313,10.291242,8,1
-7.637656,0.013462091,8,-1
14.210395,5.6274824,8,1
14.05769,10.733376,8,1
13.13861,1.226898,8,1
10.7353945,12.278018,8,1
13.251646,1.4675263,8,1
13.893228,10.827748,8,1
11.10823,11.597964,8,1
14.080024,4.995813,8,1
14.253298,10.125517,8,1
14.710478,9.103194,8,1
10.759877,12.2291155,8,1
12.489436,0.7156887,8,1
14.632653,7.8601418,8,1
14.855013,8.543321,8,1
13.881433,3.9130127,8,1
10.770453,12.092449,8,1
14.216298,6.000681,8,1
13.44387,1.7347693,8,1
11.747763,11.76865,8,1
14.464124,8.6761465,8,1
14.076048,10.441403,8,1
14.206168,5.6337256,8,1
-5.2532263,1.4665731,9,0
1.2062103,10.886765,9,0
2.012778,11.609725,9,0
1.0503107,10.732295,9,0
2.4171462,11.940888,9,0
-1.9854827,8.474377,9,0
-1.5878094,8.36967,9,0
-1.2489218,8.678825,9,0
-1.5311677,7.944933,9,0
-0.44595894,9.792673,9,0
1.2461466,10.929331,9,0
1.921584,11.544558,9,0
-2.5061102,6.7650533,9,0
-2.5355875,6.753617,9,0
1.7790389,11.428814,9,0
-2.6167798,6.5783906,9,0
-0.78337806,9.531549,9,0
-4.8214283,2.1174464,9,0
-5.0925875,1.6794515,9,0
-1.5631348,8.770701,9,0
0.85645586,10.612582,9,0
-2.8857048,6.0199285,9,0
0.9098023,10.68415,9,0
-5.5070524,1.0786403,9,0
0.80870885,10.573922,9,0
-4.968393,1.8421111,9,0
-2.7362845,6.333735,9,0
-1.5445479,7.8715525,9,0
-1.5431753,7.8935494,9,0
-1.8358353,7.746973,9,0
-3.1356702,5.233274,9,0
-5.6047873,0.96223646,9,0
-2.9553952,5.7942004,9,0
0.67951936,10.4649515,9,0
-1.8756773,8.524545,9,0
-6.866431,-0.12382112,9,0
1.1929138,10.891956,9,0
-1.5655724,7.817056,9,0
-1.398936,8.214663,9,0
-6.8466163,-0.100957304,9,0
-0.8202324,9.565259,9,0
1.7831441,11.430528,9,0
-3.2306242,4.406755,9,0
-1.4277099,8.12535,9,0
-3.6380448,3.6464443,9,0
-6.862484,-0.12773693,9,0
-6.58954,0.09975311,9,0
-4.790535,2.143295,9,0
-3.391886,4.0626435,9,0
-2.06353,8.505771,9,0
-0.98764676,8.9354725,9,0
-0.88512915,9.122048,9,0
-1.3733509,8.246245,9,0
-1.5083239,7.8918786,9,0
-2.8476486,6.120897,9,0
-3.1643813,5.084469,9,0
-0.93138444,9.604384,9,0
-2.0749958,7.8505254,9,0
-1.7392198,8.7085285,9,0
-2.6228297,6.7809463,9,0
-3.3892827,4.328393,9,0
1.6241144,11.289974,9,0
-3.014193,5.6628613,9,0
-0.8955741,9.113006,9,0
-1.829996,8.586044,9,0
2.3658779,11.9016,9,0
1.7901672,11.441297,9,0
-0.53675085,9.639705,9,0
-5.8425603,0.77011204,9,0
-1.6602625,8.416084,9,0
-2.9548862,6.0241914,9,0
-1.9696143,8.701439,9,0
-1.3241819,8.287694,9,0
-6.825585,-0.09936753,9,0
-5.2252364,1.485605,9,0
-2.2108154,7.845571,9,0
1.35833,11.036352,9,0
-2.3100047,7.4119554,9,0
-1.5487489,7.855409,9,0
