x,y,true_label,cluster_label
-2.3729568,39.126823,30,8
-4.1597385,18.769081,30,10
-1.9906465,39.316128,30,8
14.097601,19.345636,30,10
3.6384706,10.934246,30,10
10.100094,-0.2456918,30,10
-1.0967262,42.268005,30,8
-2.2732975,11.165406,30,10
8.659249,1.2683579,30,10
17.012892,9.213399,30,10
6.8501706,0.8526566,30,10
2.616408,19.430984,30,10
-2.182989,36.286243,30,8
3.4989526,24.141464,30,10
14.2345295,3.5067527,30,10
-2.7963462,36.42263,30,8
9.725175,19.13284,30,10
-4.606032,16.212713,30,10
17.33466,17.544762,30,10
16.429516,17.605576,30,10
-0.035023253,43.52737,30,-1
18.454832,8.358273,30,10
18.019842,9.682828,30,10
-4.0648713,12.173505,30,10
-7.7236395,35.997673,30,-1
-7.4720435,36.024593,30,8
-3.4485738,15.202184,30,10
6.878248,-2.419979,30,10
-4.063035,14.63747,30,10
-3.599435,19.587027,30,10
9.297306,17.547438,30,10
9.2677355,18.444992,30,10
-5.215812,11.724359,30,10
8.298081,-2.0291474,30,10
14.326667,2.5884402,30,10
6.5081954,8.597068,30,10
17.46996,9.637166,30,10
15.87952,3.0832953,30,10
-5.417044,18.279669,30,10
-1.8025203,36.421955,30,-1
17.784817,3.331702,30,10
-8.41936,35.769676,30,-1
-3.893559,12.599196,30,10
17.11147,3.084293,30,10
14.436043,2.8580294,30,10
-12.182191,34.561565,30,-1
0.34275255,19.301674,30,10
-1.4316983,41.329426,30,8
6.97577,-1.8186766,30,10
2.7920885,22.626076,30,10
3.270445,23.87862,30,10
9.723795,6.530835,30,10
14.288745,1.5440027,30,10
7.2424555,11.493646,30,10
6.586483,10.982871,30,10
-1.972804,39.298973,30,8
8.377778,0.9349786,30,10
12.042588,-0.6842091,30,10
2.264518,19.177654,30,-1
16.676264,13.792301,30,10
-4.509934,18.996851,30,10
0.04063529,10.578605,30,10
-6.3226466,14.090774,30,10
-12.114533,33.719986,30,9
-8.222663,27.603754,30,9
-7.3172507,26.07819,30,-1
18.669373,7.1447763,30,10
3.499743,24.47151,30,10
19.414751,1.9882852,30,10
2.9059374,19.274612,30,10
-5.080526,13.374106,30,10
8.467373,5.1566176,30,10
7.1595726,9.352655,30,10
-8.369702,27.510124,30,-1
18.99472,0.45823598,30,10
9.434215,9.136073,30,10
-1.4843564,41.37716,30,8
-2.111751,40.799145,30,8
-6.5649076,14.772509,30,-1
-8.396207,27.548018,30,-1
-9.492855,32.154305,30,9
18.901058,2.1582723,30,10
-3.393726,16.00773,30,10
6.923204,9.94019,30,10
15.373239,19.80248,30,10
14.661887,-0.20628078,30,10
-8.140676,33.133858,30,-1
-2.8568056,39.959503,30,8
12.452428,-0.75437886,30,10
-2.264356,40.06358,30,8
7.9928923,4.13874,30,10
