dim1,dim2,operational_label,is_current_round
1.437260246276855469e+01,-8.495249748229980469e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.398932075500488281e+01,-8.833496093750000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.349876880645751953e+01,-9.049019813537597656e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.344289684295654297e+01,-9.097037315368652344e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.412027454376220703e+01,-8.754967689514160156e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.343840789794921875e+01,-9.086976051330566406e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.410794925689697266e+01,-8.580865859985351562e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.346017646789550781e+01,-9.077840805053710938e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.403273963928222656e+01,-8.772953033447265625e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.408268737792968750e+01,-8.859458923339843750e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.425683307647705078e+01,-8.748638153076171875e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.413407516479492188e+01,-8.657387733459472656e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.433855152130126953e+01,-8.534807205200195312e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.434059429168701172e+01,-8.517458915710449219e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.341391086578369141e+01,-9.117499351501464844e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.386829948425292969e+01,-8.855791091918945312e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.352819728851318359e+01,-9.065581321716308594e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.366890621185302734e+01,-8.879521369934082031e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.342799186706542969e+01,-9.111160278320312500e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.431237792968750000e+01,-8.539889335632324219e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.371487140655517578e+01,-8.845143318176269531e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.421039867401123047e+01,-8.615983009338378906e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.379896068572998047e+01,-8.809766769409179688e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.445354747772216797e+01,-8.424448966979980469e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.424910545349121094e+01,-8.576939582824707031e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.339150905609130859e+01,-9.132971763610839844e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.396670818328857422e+01,-8.649717330932617188e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.417733955383300781e+01,-8.583080291748046875e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.369896221160888672e+01,-8.793073654174804688e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.381363868713378906e+01,-8.734384536743164062e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.354311752319335938e+01,-9.005331039428710938e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.414653873443603516e+01,-8.728687286376953125e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.346615982055664062e+01,-9.079949378967285156e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.412920379638671875e+01,-8.825435638427734375e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.431049633026123047e+01,-8.462138175964355469e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.701821517944335938e+01,3.525693178176879883e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.714138603210449219e+01,3.685812950134277344e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.742717933654785156e+01,4.123641967773437500e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.737302398681640625e+01,4.100796699523925781e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.726967048645019531e+01,3.887552976608276367e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.710274696350097656e+01,3.654814243316650391e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.752932548522949219e+01,4.242151737213134766e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.733952140808105469e+01,4.025059223175048828e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.711505889892578125e+01,3.676113128662109375e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.758230781555175781e+01,4.296955585479736328e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.751750755310058594e+01,4.161716938018798828e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.745197677612304688e+01,4.188524246215820312e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.744673156738281250e+01,4.148203849792480469e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.695528793334960938e+01,3.435836315155029297e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.723188209533691406e+01,3.859806299209594727e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.751852226257324219e+01,4.214917182922363281e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.696974182128906250e+01,3.477411985397338867e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.736554336547851562e+01,4.134557247161865234e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.716144752502441406e+01,3.746080636978149414e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.691566658020019531e+01,3.388295888900756836e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.740355300903320312e+01,4.031663894653320312e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.751221656799316406e+01,4.218137264251708984e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.743367767333984375e+01,4.137163162231445312e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.745500183105468750e+01,4.174628734588623047e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.736407661437988281e+01,4.070664405822753906e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.724395370483398438e+01,3.874878168106079102e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.735986137390136719e+01,4.068726539611816406e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.727602195739746094e+01,3.986706018447875977e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.706585502624511719e+01,3.591936349868774414e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.700371742248535156e+01,3.439134836196899414e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.764245986938476562e+01,4.364231109619140625e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.693357467651367188e+01,3.406613588333129883e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.688824653625488281e+01,3.351871252059936523e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.758631896972656250e+01,4.308352947235107422e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.762133407592773438e+01,4.344201087951660156e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.604284286499023438e+00,1.265054512023925781e+01,2.000000000000000000e+00,0.000000000000000000e+00
4.564243316650390625e+00,1.312397670745849609e+01,2.000000000000000000e+00,0.000000000000000000e+00
4.597070217132568359e+00,1.276773548126220703e+01,2.000000000000000000e+00,0.000000000000000000e+00
4.410989284515380859e+00,1.202495193481445312e+01,2.000000000000000000e+00,0.000000000000000000e+00
4.556665897369384766e+00,1.261794662475585938e+01,2.000000000000000000e+00,0.000000000000000000e+00
4.574997901916503906e+00,1.243042469024658203e+01,2.000000000000000000e+00,0.000000000000000000e+00
4.464654922485351562e+00,1.246852111816406250e+01,2.000000000000000000e+00,0.000000000000000000e+00
4.487503528594970703e+00,1.223513889312744141e+01,2.000000000000000000e+00,0.000000000000000000e+00
4.562663555145263672e+00,1.295428085327148438e+01,2.000000000000000000e+00,0.000000000000000000e+00
4.370093345642089844e+00,1.187977218627929688e+01,2.000000000000000000e+00,0.000000000000000000e+00
4.589147090911865234e+00,1.273358440399169922e+01,2.000000000000000000e+00,0.000000000000000000e+00
4.350914478302001953e+00,1.174670982360839844e+01,2.000000000000000000e+00,0.000000000000000000e+00
4.648774623870849609e+00,1.284239768981933594e+01,2.000000000000000000e+00,0.000000000000000000e+00
4.678392887115478516e+00,1.263966751098632812e+01,2.000000000000000000e+00,0.000000000000000000e+00
4.561022281646728516e+00,1.228189277648925781e+01,2.000000000000000000e+00,0.000000000000000000e+00
4.556514263153076172e+00,1.313357067108154297e+01,2.000000000000000000e+00,0.000000000000000000e+00
4.356352806091308594e+00,1.181863212585449219e+01,2.000000000000000000e+00,0.000000000000000000e+00
4.495959758758544922e+00,1.313372802734375000e+01,2.000000000000000000e+00,0.000000000000000000e+00
4.627230167388916016e+00,1.300787067413330078e+01,2.000000000000000000e+00,0.000000000000000000e+00
4.526806354522705078e+00,1.321249008178710938e+01,2.000000000000000000e+00,0.000000000000000000e+00
4.558485984802246094e+00,1.299598789215087891e+01,2.000000000000000000e+00,0.000000000000000000e+00
4.573121547698974609e+00,1.277137184143066406e+01,2.000000000000000000e+00,0.000000000000000000e+00
4.392142772674560547e+00,1.204977226257324219e+01,2.000000000000000000e+00,0.000000000000000000e+00
4.497554302215576172e+00,1.227886390686035156e+01,2.000000000000000000e+00,0.000000000000000000e+00
4.567234992980957031e+00,1.312589740753173828e+01,2.000000000000000000e+00,0.000000000000000000e+00
4.588229179382324219e+00,1.298249340057373047e+01,2.000000000000000000e+00,0.000000000000000000e+00
4.310910701751708984e+00,1.162595367431640625e+01,2.000000000000000000e+00,0.000000000000000000e+00
4.428810119628906250e+00,1.212163925170898438e+01,2.000000000000000000e+00,0.000000000000000000e+00
