dim1,dim2,true_label,operational_label
-6.745615482330322266e+00,1.276119136810302734e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.188767910003662109e+00,1.169688701629638672e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.985922813415527344e+00,1.232408809661865234e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.253293514251708984e+00,1.213376045227050781e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.899192571640014648e+00,1.227733993530273438e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.804869294166564941e+00,1.226849460601806641e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.140526294708251953e+00,1.220174980163574219e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.075840950012207031e+00,1.341917991638183594e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.574821710586547852e+00,1.246329879760742188e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.554767370223999023e+00,1.220219516754150391e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.178339481353759766e+00,1.212468338012695312e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.307087421417236328e+00,1.189619827270507812e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.356930732727050781e+00,1.192258071899414062e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.832841277122497559e+00,1.232173538208007812e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.508585691452026367e+00,1.366731548309326172e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.308878898620605469e+00,1.186389923095703125e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.154644489288330078e+00,1.211856555938720703e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.585256218910217285e+00,1.252236652374267578e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.499454975128173828e+00,1.167646026611328125e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.299165248870849609e+00,1.185832405090332031e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.971489906311035156e+00,1.162140274047851562e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.538377523422241211e+00,1.364636611938476562e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.758455276489257812e+00,1.220017433166503906e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.179161787033081055e+00,1.218095016479492188e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.690539240837097168e+00,1.226740646362304688e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.607399940490722656e+00,1.263253021240234375e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.030730724334716797e+00,1.216308689117431641e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.087821960449218750e+00,1.237940979003906250e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.163530826568603516e+00,1.233203506469726562e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.207334041595458984e+00,1.254509544372558594e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.321102619171142578e+00,1.187717247009277344e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.769737720489501953e+00,1.218527317047119141e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.947840452194213867e+00,1.221285057067871094e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.540095090866088867e+00,1.244987964630126953e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.347452640533447266e+00,1.381036376953125000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.159544467926025391e+00,1.348817634582519531e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.589937210083007812e+00,1.220756149291992188e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.374861001968383789e+00,1.380575847625732422e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.080867528915405273e+00,1.341257190704345703e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.844997167587280273e+00,1.218579864501953125e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.851647019386291504e+00,1.235532569885253906e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.738025188446044922e+00,1.275596427917480469e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.733808517456054688e+00,1.274796962738037109e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.120224475860595703e+00,1.277392482757568359e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.888622045516967773e+00,1.231561660766601562e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.563906192779541016e+00,1.171223831176757812e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.722708225250244141e+00,1.271439075469970703e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.122858047485351562e+00,1.228748893737792969e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.898313760757446289e+00,1.219686603546142578e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.098375320434570312e+00,1.218745422363281250e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.053659439086914062e+00,1.212290096282958984e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.464055776596069336e+00,1.209982585906982422e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.740171432495117188e+00,1.275629138946533203e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.300811290740966797e+00,1.230088615417480469e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.367936372756958008e+00,1.385739612579345703e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.976526737213134766e+00,1.233050727844238281e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.337763547897338867e+00,1.357997894287109375e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.685959339141845703e+00,1.270737361907958984e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.697691917419433594e+00,1.164126205444335938e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.169000625610351562e+00,1.234479522705078125e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.388792037963867188e+00,1.206721496582031250e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.746706485748291016e+00,1.276085567474365234e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.092828035354614258e+00,1.220174789428710938e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.598425865173339844e+00,1.177283096313476562e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.611168384552001953e+00,1.266111278533935547e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.374974727630615234e+00,1.185523891448974609e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.587502479553222656e+00,1.175275135040283203e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.343602180480957031e+00,1.382197856903076172e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.365620613098144531e+00,1.380965518951416016e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.540406703948974609e+00,1.165956020355224609e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.722006559371948242e+00,1.219326686859130859e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.546999454498291016e+00,1.236033630371093750e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.957221031188964844e+00,1.309453201293945312e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.417845726013183594e+00,1.212639427185058594e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.047464370727539062e+00,1.294822883605957031e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.639757990837097168e+00,1.272331809997558594e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.578866958618164062e+00,1.174352359771728516e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.136016130447387695e+00,1.376142883300781250e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.519022464752197266e+00,1.170331764221191406e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.989887952804565430e+00,1.222608375549316406e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.858137845993041992e+00,1.227224731445312500e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.684372425079345703e+00,1.176041984558105469e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.765311956405639648e+00,1.219293498992919922e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.954321622848510742e+00,1.306170272827148438e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.670141696929931641e+00,1.366807460784912109e+01,0.000000000000000000e+00,0.000000000000000000e+00
