dim1,dim2,operational_label,is_current_round
2.510668563842773438e+01,-1.355898189544677734e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.522406196594238281e+01,-1.346109104156494141e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.493397331237792969e+01,-1.356021785736083984e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.508237838745117188e+01,-1.351215744018554688e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.433903121948242188e+01,-1.387346744537353516e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.529391860961914062e+01,-1.335846328735351562e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.427775382995605469e+01,-1.418789100646972656e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.378859519958496094e+01,-1.456840705871582031e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.382202529907226562e+01,-1.436186981201171875e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.475315666198730469e+01,-1.400010204315185547e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.529149246215820312e+01,-1.335687160491943359e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.463450622558593750e+01,-1.360699748992919922e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.520550346374511719e+01,-1.347228050231933594e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.444449806213378906e+01,-1.369751358032226562e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.423221778869628906e+01,-1.410743045806884766e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.455042839050292969e+01,-1.350246715545654297e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.377970314025878906e+01,-1.456604576110839844e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.354130172729492188e+01,-1.420532989501953125e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.378404808044433594e+01,-1.456269741058349609e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.376299858093261719e+01,-1.456432819366455078e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.458752059936523438e+01,-1.350683212280273438e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.365222167968750000e+01,-1.416368103027343750e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.411823654174804688e+01,-1.409189414978027344e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.496709060668945312e+01,-1.366101360321044922e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.448975753784179688e+01,-1.381977748870849609e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.385244178771972656e+01,-1.439609050750732422e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.361295890808105469e+01,-1.398987483978271484e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.398543357849121094e+01,-1.411824512481689453e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.364645195007324219e+01,-1.410322952270507812e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.357291412353515625e+01,-1.416851997375488281e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.507424545288085938e+01,-1.356031513214111328e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.458251380920410156e+01,-1.349626922607421875e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.354271507263183594e+01,-1.433579063415527344e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.477219009399414062e+01,-1.398745250701904297e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.403728103637695312e+01,-1.445132255554199219e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.519908523559570312e+01,-1.348108863830566406e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.512759399414062500e+01,-1.353555107116699219e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.443408966064453125e+01,-1.413025951385498047e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.503227806091308594e+01,-1.372491359710693359e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.366907310485839844e+01,-1.399642848968505859e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.367241859436035156e+01,-1.396407604217529297e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.446920776367187500e+01,-1.352072906494140625e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.515068435668945312e+01,-1.355412006378173828e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.372921371459960938e+01,-1.426565551757812500e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.373664093017578125e+01,-1.416539192199707031e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.407715415954589844e+01,-1.408521175384521484e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.389752388000488281e+01,-1.437378215789794922e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.356803512573242188e+01,-1.408466720581054688e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.528625488281250000e+01,-1.336506462097167969e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.352855300903320312e+01,-1.413306903839111328e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.379725265502929688e+01,-1.456314373016357422e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.376856994628906250e+01,-1.457115364074707031e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.427979660034179688e+01,-1.421703243255615234e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.482905578613281250e+01,-1.369960403442382812e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.358639717102050781e+01,-1.414620304107666016e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.457913970947265625e+01,-1.350625514984130859e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.430700683593750000e+01,-1.425260066986083984e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.444270896911621094e+01,-1.365892124176025391e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.511147689819335938e+01,-1.348017024993896484e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.520953178405761719e+01,-1.340966606140136719e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.477033042907714844e+01,-1.401464366912841797e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.409566307067871094e+01,-1.411848545074462891e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.439984130859375000e+01,-1.356404590606689453e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.444342231750488281e+01,-1.383332729339599609e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.362869644165039062e+01,-1.400750541687011719e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.515597343444824219e+01,-1.348266983032226562e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.505685997009277344e+01,-1.351822471618652344e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.469151306152343750e+01,-1.406662464141845703e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.364421272277832031e+01,-1.442022323608398438e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.486306381225585938e+01,-1.354067039489746094e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.367170143127441406e+01,-1.447082519531250000e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.357788848876953125e+01,-1.438923168182373047e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.437714004516601562e+01,-1.376489639282226562e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.390133094787597656e+01,-1.398380279541015625e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.476918601989746094e+01,-1.365698814392089844e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.530611228942871094e+01,-1.335401821136474609e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.492510604858398438e+01,-1.385270786285400391e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.489443206787109375e+01,-1.355194759368896484e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.356148147583007812e+01,-1.413343048095703125e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.354264068603515625e+01,-1.414093208312988281e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.505990982055664062e+01,-1.366647338867187500e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.433799743652343750e+01,-1.412554073333740234e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.529449653625488281e+01,-1.335553359985351562e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.461209297180175781e+01,-1.354450416564941406e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.379069709777832031e+01,-1.455109691619873047e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.463750267028808594e+01,-1.409538650512695312e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.426191520690917969e+01,-1.433976650238037109e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.471110725402832031e+01,-1.377659225463867188e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.352574729919433594e+01,-1.414735889434814453e+01,0.000000000000000000e+00,0.000000000000000000e+00
