x,y,true_label,cluster_label
-26.862064,-6.851411,30,7
-21.413692,8.2284355,30,8
-27.184767,-7.1639485,30,7
-1.076906,15.081091,30,8
-5.1356096,9.115614,30,8
12.201273,2.7822692,30,8
-29.47011,-7.3825135,30,7
-9.423144,1.4459722,30,8
1.1315871,9.682616,30,8
14.815716,14.22288,30,8
0.15305243,3.9023082,30,8
-12.60396,10.174216,30,8
-24.426489,-7.8373156,30,7
-16.264462,9.051909,30,4
14.904807,8.175721,30,8
-24.453602,-7.622888,30,7
-2.7634382,12.700464,30,8
-21.96777,10.228544,30,8
11.4372635,16.428545,30,8
10.890132,17.0656,30,8
-31.41938,-5.608867,30,7
14.742224,13.986837,30,8
14.220679,14.959198,30,8
-29.066696,9.794758,30,8
-25.451317,-3.7322586,30,7
-25.919409,-5.012264,30,7
-25.438852,10.519451,30,8
1.3102685,2.314626,30,8
-25.06603,11.851753,30,8
-20.320568,10.537516,30,8
-1.5392915,13.692114,30,8
-2.0597746,13.016619,30,8
-26.211319,10.439027,30,8
12.257006,2.608428,30,8
14.674346,7.342069,30,8
-0.97390515,10.620043,30,8
14.159174,14.869593,30,8
16.606262,8.665465,30,8
-21.47368,10.213477,30,8
-24.796488,-8.003539,30,7
18.495977,8.654606,30,8
-25.281157,-3.3956668,30,4
-29.096611,9.907265,30,8
18.229647,8.302372,30,8
14.671361,7.267498,30,8
-36.509987,38.890392,30,4
-12.141725,9.092927,30,8
-30.08787,-6.497767,30,7
0.280522,3.9715273,30,8
-13.531251,10.751367,30,8
-16.433716,9.7367,30,8
3.803234,16.329624,30,8
14.988158,6.117266,30,8
-1.6172489,11.864793,30,8
-1.5937248,12.92913,30,8
-27.716005,-6.6234818,30,7
0.9354043,8.307724,30,8
14.1131,3.2711403,30,8
-16.767994,10.568726,30,8
11.564976,17.891651,30,8
-21.323418,9.904397,30,8
-8.301006,2.6208434,30,8
-24.859356,13.102845,30,8
-36.156006,39.03331,30,4
-11.555117,41.997845,30,9
-20.88911,7.651222,30,8
16.280315,11.909407,30,8
-12.751817,11.507244,30,8
19.80106,7.6910863,30,8
-7.646342,10.2228775,30,8
-25.580599,10.754861,30,8
1.0169771,10.1522,30,8
2.0950663,13.286065,30,8
-12.102294,44.193703,30,9
19.529053,5.816333,30,8
3.0980859,15.201584,30,8
-28.333506,-7.067123,30,7
-28.56948,-6.324769,30,7
-23.88159,10.632234,30,8
-11.446212,41.71081,30,9
-20.302391,7.420243,30,8
18.788317,8.383428,30,8
-24.364628,10.596634,30,8
-1.4207195,11.447473,30,8
7.5338473,15.14846,30,8
15.477171,4.835874,30,8
-24.350271,-6.432478,30,7
-27.752432,-6.628683,30,7
13.550555,2.183827,30,8
-27.82677,-6.6264596,30,7
1.1306117,10.615717,30,8
-18.527763,10.874377,30,8
-28.674421,-6.513544,30,7
