x,y,true_label,cluster_label
26.957916,19.806688,4,0
41.559017,-1.9656653,4,0
19.398378,16.357912,4,0
48.274826,-12.636022,4,0
54.57941,-9.812298,4,0
46.66168,-11.231365,4,0
51.499695,-21.489449,4,0
16.983332,51.84313,4,0
-13.747806,23.898108,4,-1
-1.2038049,53.60857,4,-1
11.379209,43.94595,4,0
50.459457,-9.04155,4,0
18.185266,19.728157,4,0
29.20085,25.59255,4,0
52.073692,-23.301037,4,0
56.195095,-22.074974,4,0
20.777405,-28.985123,4,0
29.083973,17.899103,4,0
32.05323,-43.6273,4,-1
32.040108,-42.672195,4,-1
34.07049,7.7972593,4,0
30.473618,-41.801586,4,-1
36.455715,6.640511,4,0
-0.5173232,26.604067,4,-1
34.482414,2.8274221,4,0
55.41911,-6.1677446,4,0
34.428795,7.056245,4,0
22.096191,17.922106,4,0
33.928158,5.8129134,4,0
7.262798,23.888813,4,0
54.142097,-20.649124,4,0
55.837738,-27.719799,4,-1
50.722984,-23.176218,4,0
46.43099,-7.5131264,4,0
56.53096,-28.229874,4,-1
51.012585,-20.94303,4,0
51.738358,-9.280943,4,0
16.144163,20.246996,4,0
49.96741,-20.837929,4,0
11.4323635,26.403809,4,0
52.968792,-5.0394125,4,0
27.654324,17.256435,4,0
55.39862,-10.102464,4,0
41.36645,-2.7494051,4,0
31.386782,11.695968,4,0
48.476612,-11.006299,4,0
50.740505,-25.291164,4,0
33.182903,8.6180315,4,0
36.578926,8.076931,4,0
50.050365,-10.507124,4,0
20.465292,13.22289,4,0
52.84361,-6.344659,4,0
2.1322408,26.90572,4,0
27.598637,16.777758,4,0
8.063075,51.759396,4,0
15.731986,40.078053,4,0
8.475462,40.068985,4,0
54.12489,-5.9224634,4,0
16.35393,50.416985,4,0
11.881082,25.979609,4,0
29.674456,-40.1245,4,-1
-1.1631211,26.554422,4,-1
54.870308,-20.592493,4,0
27.294186,-29.327597,4,0
20.062317,15.483951,4,0
31.342691,-40.742107,4,-1
36.005444,0.578888,4,0
3.0908983,27.253633,4,0
36.924572,0.07065353,4,0
-0.14661428,52.542492,4,-1
15.962362,52.842834,4,0
12.900096,56.326412,4,0
10.091261,42.44267,4,0
8.2515745,45.618797,4,0
