dim1,dim2,true_label,operational_label
9.941781997680664062e+00,-6.618420124053955078e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.574407577514648438e+00,-5.862491607666015625e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.027918624877929688e+01,-7.115613937377929688e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.002460384368896484e+01,-6.742985725402832031e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.289776229858398438e+01,-7.763227462768554688e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.583876609802246094e+00,-5.878866195678710938e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.328216361999511719e+01,-7.515751361846923828e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.635597991943359375e+01,-5.956054687500000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.522905445098876953e+01,-6.402170181274414062e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.231811332702636719e+01,-7.943949222564697266e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.634139060974121094e+00,-5.947710990905761719e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.082565879821777344e+01,-7.672364711761474609e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.926956176757812500e+00,-6.592137336730957031e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.230854988098144531e+01,-7.947456836700439453e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.337754726409912109e+01,-7.423531532287597656e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.047788143157958984e+01,-7.345899105072021484e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.639706420898437500e+01,-5.987247467041015625e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.537789154052734375e+01,-6.326178073883056641e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.634733200073242188e+01,-5.956267833709716797e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.577356815338134766e+01,-6.165774345397949219e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.041187095642089844e+01,-7.277696132659912109e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.511332416534423828e+01,-6.442447662353515625e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.334582710266113281e+01,-7.457616806030273438e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.038836288452148438e+01,-7.251078128814697266e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.235746955871582031e+01,-7.931900501251220703e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.537379550933837891e+01,-6.330037117004394531e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.414294719696044922e+01,-6.796353816986083984e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.378084564208984375e+01,-7.081895828247070312e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.446228504180908203e+01,-6.631372928619384766e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.513112354278564453e+01,-6.440891265869140625e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.980776786804199219e+00,-6.678816795349121094e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.032873153686523438e+01,-7.178470134735107422e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.564754581451416016e+01,-6.210920810699462891e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.197819042205810547e+01,-8.039937019348144531e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.636430358886718750e+01,-5.952370166778564453e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.538121223449707031e+00,-5.817325592041015625e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.945194244384765625e+00,-6.622749328613281250e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.293062686920166016e+01,-7.747015953063964844e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.049300003051757812e+01,-7.364223957061767578e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.406501197814941406e+01,-6.848608970642089844e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.399163532257080078e+01,-6.900080204010009766e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.098567485809326172e+01,-7.787700176239013672e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.611993789672851562e+00,-5.920742988586425781e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.506880092620849609e+01,-6.460136890411376953e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.455686187744140625e+01,-6.583189010620117188e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.339465141296386719e+01,-7.418108463287353516e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.550303840637207031e+01,-6.260927200317382812e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.461201953887939453e+01,-6.559993267059326172e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.562105178833007812e+00,-5.855457305908203125e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.494222164154052734e+01,-6.488961219787597656e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.639746093750000000e+01,-5.983505725860595703e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.636623191833496094e+01,-5.948546886444091797e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.396511554718017578e+01,-6.921808242797851562e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.102431869506835938e+01,-7.813800811767578125e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.465377998352050781e+01,-6.550242900848388672e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.035553455352783203e+01,-7.213231563568115234e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.403737640380859375e+01,-6.876532554626464844e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.202016448974609375e+01,-8.044152259826660156e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.934140205383300781e+00,-6.601130008697509766e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.542802810668945312e+00,-5.829502105712890625e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.230476760864257812e+01,-7.948756694793701172e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.340462112426757812e+01,-7.410338401794433594e+00,0.000000000000000000e+00,0.000000000000000000e+00
