x,y,true_label,cluster_label
10.402173,6.116086,6,1
13.277066,11.539525,6,1
13.314163,11.491092,6,1
11.466528,6.240449,6,1
10.871061,4.912252,6,1
10.418469,3.7408912,6,1
10.537816,6.8338184,6,1
10.270723,4.96517,6,1
11.9769945,6.224556,6,1
10.906984,6.708965,6,1
10.989918,6.5317645,6,1
10.099983,4.1401987,6,1
12.210301,10.742808,6,1
13.804932,11.287932,6,1
10.175116,5.06403,6,1
10.3702135,4.114082,6,1
12.230577,9.823298,6,1
11.214794,6.6189914,6,1
14.000675,11.240099,6,1
13.119542,11.456076,6,1
10.487194,6.875311,6,1
9.539054,4.485505,6,1
11.569861,5.765889,6,1
10.4214525,3.667376,6,1
10.380802,3.3841326,6,1
10.240407,4.1649504,6,1
11.334261,5.6510706,6,1
10.474067,6.8807335,6,1
11.776764,10.219329,6,1
11.7715025,10.210604,6,1
11.125192,5.0700836,6,1
9.667817,4.6616488,6,1
12.823033,10.594197,6,1
12.227225,10.372742,6,1
12.970975,9.673494,6,1
12.982662,10.673621,6,1
10.822616,6.7233934,6,1
10.879291,6.906712,6,1
9.596996,4.419884,6,1
10.320674,5.1628566,6,1
9.426497,4.3441453,6,1
13.8308325,11.154613,6,1
10.336312,3.3962655,6,1
12.054354,6.5939255,6,1
11.789946,7.819979,6,1
12.596199,10.432857,6,1
11.732249,10.195652,6,1
12.792892,9.952753,6,1
10.021318,4.95283,6,1
11.270675,7.564389,6,1
9.294454,4.093678,6,1
10.274685,3.6281888,6,1
10.333511,6.1453424,6,1
10.841902,6.3464246,6,1
12.425515,6.37753,6,1
10.964051,7.143065,6,1
9.685997,4.174433,6,1
11.324947,3.8234737,6,1
10.550533,6.944808,6,1
12.980196,11.257841,6,1
11.234749,5.2605395,6,1
10.576115,3.476293,6,1
9.50161,4.4165034,6,1
10.728742,4.148221,6,1
12.2725115,6.203755,6,1
12.217359,6.30063,6,1
13.908603,11.200243,6,1
11.581369,7.749635,6,1
12.824302,9.664459,6,1
13.05416,11.279083,6,1
10.127118,5.356429,6,1
9.805359,3.9477236,6,1
13.144218,11.419001,6,1
12.429433,10.080201,6,1
11.4339075,5.94117,6,1
12.855164,11.591042,6,-1
13.76658,11.262013,6,1
10.911111,4.6607537,6,1
11.624542,7.6834984,6,1
11.081933,4.5708356,6,1
10.059177,4.081431,6,1
12.137533,6.4198127,6,1
11.158947,3.6603563,6,1
11.013138,6.8515897,6,1
11.423981,6.337827,6,1
10.753959,4.8483815,6,1
11.425239,7.7490377,6,1
12.82246,10.15738,6,1
11.266819,3.7530067,6,1
13.909975,11.233235,6,1
10.530371,3.5412545,6,1
9.677295,4.616588,6,1
13.318431,11.497101,6,1
9.371229,4.2392354,6,1
11.849503,7.76914,6,1
11.684298,5.660508,6,1
9.744919,4.420791,6,1
13.9236765,10.984482,6,1
12.571512,10.485942,6,1
12.289174,6.2660236,6,1
13.919843,11.2182045,6,1
12.931398,11.571121,6,-1
13.73313,11.351568,6,1
12.223651,10.544035,6,1
11.330182,4.1883783,6,1
12.715359,10.576402,6,1
12.749011,10.16411,6,1
12.431532,10.173425,6,1
11.183367,3.6903253,6,1
12.348789,6.3347106,6,1
11.094333,5.008552,6,1
12.174406,6.0874987,6,1
9.860779,4.5393357,6,1
10.765685,6.6877613,6,1
11.160951,7.4223247,6,1
12.718801,10.084781,6,1
9.347981,4.211131,6,1
10.478443,6.8935814,6,1
12.636209,10.672865,6,1
11.950562,10.399103,6,1
10.368179,3.6431284,6,1
10.396648,4.333823,6,1
12.02797,6.0086145,6,1
12.323614,10.535164,6,1
13.260063,11.407981,6,1
12.655494,9.862341,6,1
11.870418,10.217695,6,1
11.263019,5.1627173,6,1
11.212147,4.48472,6,1
11.494312,6.0061035,6,1
10.633462,3.3054442,6,1
11.266692,3.7045946,6,1
9.306613,4.167141,6,1
10.339114,6.1688924,6,1
11.772424,10.205367,6,1
10.298633,6.1086116,6,1
9.343778,4.195673,6,1
10.785595,3.5002077,6,1
11.5070715,7.657161,6,1
9.943555,3.866258,6,1
-4.3542924,5.25633,7,0
-3.561877,7.603363,7,0
-2.422603,4.150962,7,0
-2.1771798,2.0239491,7,0
-4.8758163,4.5099583,7,0
-3.237721,7.3989277,7,0
0.14304492,8.850071,7,0
0.29375288,9.007957,7,0
0.22401893,8.938107,7,0
-4.339797,4.405129,7,0
0.1256724,8.867342,7,0
-3.6063182,5.8699403,7,0
-4.223826,5.365199,7,0
-2.0712085,1.5716732,7,0
0.09823984,8.868611,7,0
-2.4692433,4.106833,7,0
-2.006745,2.961472,7,0
-2.3931186,4.074887,7,0
-2.2187452,6.529369,7,0
-4.421503,5.1668234,7,0
-3.4968348,5.96647,7,0
-3.8415549,7.531299,7,0
-4.7910385,7.2826,7,0
-3.432652,6.024392,7,0
0.19589494,8.938328,7,-1
-1.408887,7.702862,7,0
