x,y,true_label,cluster_label
20.825657,-35.206406,8,1
33.66172,-19.717302,8,1
22.47211,-31.019434,8,1
60.31925,-4.6953726,8,1
64.045044,-1.3470699,8,1
-19.332302,-26.77054,8,1
52.56071,-3.4239676,8,1
4.1508965,-45.86987,8,1
30.263966,-21.441795,8,1
56.876396,-6.495768,8,1
20.833508,-32.318897,8,1
63.43142,-0.828977,8,1
-16.78957,55.43412,8,1
56.625004,5.550409,8,1
64.24877,0.30500546,8,1
-19.110512,-24.89258,8,1
29.286753,-22.340631,8,1
-23.255707,39.20917,8,1
57.361416,-6.9279904,8,1
59.710583,6.999909,8,1
43.93691,-15.754439,8,1
-21.607695,-38.85065,8,1
-22.105661,46.230957,8,1
-9.4894,-42.25639,8,1
3.1592267,-50.875443,8,1
2.3744328,-42.185047,8,1
27.974659,-23.77826,8,1
59.32221,-8.114778,8,1
-41.229862,-43.288902,8,-1
42.244698,-17.559715,8,1
64.296974,1.7930826,8,1
10.218381,-44.29316,8,1
44.946404,-16.89542,8,1
21.342884,-28.07029,8,1
-2.1060646,-37.96394,8,1
43.274498,-17.28175,8,1
14.515487,-28.088867,8,1
32.281345,-20.134125,8,1
12.714635,-43.653355,8,1
-20.61681,50.07248,8,1
-21.480595,-24.14084,8,1
-22.465664,38.822685,8,1
-11.636806,-29.467745,8,1
32.699554,-19.829895,8,1
59.828663,-5.138926,8,1
-24.274982,48.870434,8,1
59.76983,-7.719281,8,1
-21.86981,45.17476,8,1
9.358269,-44.470665,8,1
-21.297525,-43.360855,8,1
-1.6177455,-39.168037,8,1
-13.722043,-41.596878,8,1
-24.049864,48.427235,8,1
57.514908,7.121472,8,1
6.808126,-45.190468,8,1
-22.051865,-43.080173,8,1
-23.17452,-44.780327,8,-1
-41.82588,-42.50949,8,-1
16.94445,-31.337044,8,1
6.2099056,-28.37979,8,1
-15.610271,-41.344383,8,1
-20.551363,51.795834,8,1
1.9682106,-41.76109,8,1
64.96909,1.5528393,8,1
20.637596,-37.080036,8,1
6.407555,-29.120554,8,1
-15.406631,55.740223,8,1
28.149683,-19.617832,8,1
58.383556,8.11945,8,1
-14.850486,55.952866,8,1
-6.7422543,-42.51011,8,1
52.977497,-4.3225803,8,1
-19.622982,-25.73367,8,1
-18.580078,55.279694,8,1
20.66623,-33.357906,8,1
18.835136,-25.684776,8,1
13.549282,-27.880709,8,1
11.868647,-43.668507,8,1
28.682764,-19.582418,8,1
9.938309,-43.239624,8,1
3.7569344,-48.907974,8,1
14.503105,-27.421574,8,1
23.236454,-31.20217,8,1
-13.736403,-42.328568,8,1
64.30091,2.839061,8,1
19.879541,-26.418545,8,1
3.7570395,-48.289818,8,1
13.127895,-43.119373,8,1
-10.227583,-41.878086,8,1
44.023346,-17.467278,8,1
-13.558356,55.84185,8,1
-21.51739,-38.028645,8,1
-1.1431447,-38.157753,8,1
55.155975,-6.3361764,8,1
6.4261537,-50.66963,8,1
6.191146,-51.47135,8,1
5.480799,-29.081648,8,1
6.898596,-51.635513,8,1
-20.921677,-39.567577,8,1
58.87625,7.220267,8,1
57.72364,6.3493695,8,1
44.637417,-15.85331,8,1
3.2620113,-30.00966,8,1
-12.124972,-28.772003,8,1
-17.778181,54.489685,8,1
4.126246,-44.77703,8,1
-2.9893656,-39.486828,8,1
-9.279098,-44.303284,8,1
-22.81482,-38.72581,8,1
-14.661191,-41.96451,8,1
-11.021754,-29.283293,8,1
-19.412336,-23.931492,8,1
-20.453148,-23.85001,8,1
2.1027422,-50.9728,8,1
3.9057465,-29.728655,8,1
-41.64551,-44.05344,8,-1
7.5157237,-28.405355,8,1
-42.189754,-43.42207,8,-1
-21.272308,48.142616,8,1
-8.59754,-43.00086,8,1
