x,y,true_label,cluster_label
-2.8318038,24.548708,10,3
-2.2817762,25.495161,10,3
-2.7423172,23.678553,10,3
-2.556173,24.46613,10,3
-2.3691356,25.62896,10,3
-2.4525197,25.777369,10,3
-1.8664968,26.955366,10,3
-2.4095874,24.65644,10,3
-2.8729472,23.53215,10,3
-2.2859128,25.240057,10,3
-2.2847826,24.67069,10,3
-3.0108554,22.371252,10,3
-2.512275,23.693447,10,3
-2.4180171,25.7997,10,3
-2.6203709,24.981356,10,3
-2.7889502,24.702656,10,3
-2.6252406,24.714306,10,3
-2.246214,23.668552,10,3
-2.7007985,23.68546,10,3
-2.0850534,23.93054,10,3
-2.043264,24.465355,10,3
-2.3551364,23.631317,10,3
-2.5150797,23.743885,10,3
-2.7814798,24.8356,10,3
-2.3817763,24.758806,10,3
-2.9470127,22.416374,10,3
-2.939627,22.39958,10,3
-2.1963544,23.693296,10,3
-2.3908932,25.77317,10,3
-2.8009853,24.674547,10,3
-1.8706626,26.41913,10,3
-2.656842,24.335468,10,3
-2.8815544,23.028393,10,3
-1.837026,26.691713,10,3
-2.4718714,25.643305,10,3
-2.4518106,23.495975,10,3
-2.1571283,23.733976,10,3
-2.1117144,25.65623,10,3
-2.2150433,23.876146,10,3
-2.2559712,25.420565,10,3
-3.0483758,22.364405,10,3
-2.8746438,22.427494,10,3
-1.8459402,26.513126,10,3
-2.8471763,24.44404,10,3
-3.0366607,22.435709,10,3
-2.3401499,23.63359,10,3
-2.816858,23.997725,10,3
-1.8953904,26.386646,10,3
-1.8487957,27.00385,10,3
-1.8393263,27.003267,10,3
-2.2549212,24.52904,10,3
-2.271067,23.851303,10,3
-2.1240656,25.653374,10,3
-2.9395607,22.399298,10,3
-1.8619229,26.920311,10,3
-2.9584415,22.783726,10,3
-2.800612,24.644964,10,3
-2.8858309,22.445438,10,3
-2.847846,24.090204,10,3
-2.4157877,23.727316,10,3
-2.3835933,25.89923,10,3
-2.3522282,25.812986,10,3
-2.42339,25.850843,10,3
-1.8870776,26.490292,10,3
-2.9823103,22.353977,10,3
-2.0290396,24.298388,10,3
-2.9236581,22.631554,10,3
-1.80282,26.57945,10,3
-2.5734906,24.68509,10,3
-2.8275678,22.834991,10,3
-2.3928266,25.780422,10,3
-1.8167443,26.826038,10,3
-2.2002413,24.381884,10,3
-1.8410676,27.008274,10,3
-2.3295405,24.764856,10,3
-2.514846,24.761677,10,3
-2.8069005,24.648327,10,3
-1.9059515,26.491783,10,3
-1.8493941,26.56229,10,3
-2.8964245,23.289461,10,3
-2.4902787,25.041698,10,3
-1.8113127,27.022915,10,3
2.01714,-0.26306993,10,-1
-2.8628407,23.19514,10,3
-2.318903,23.560425,10,3
-2.3321457,24.749945,10,3
-1.9665889,26.748693,10,3
-2.7718813,24.804861,10,3
-2.682777,25.099283,10,3
-2.8092165,24.646358,10,3
-2.6102917,24.35803,10,3
-2.3152485,24.771126,10,3
-2.461482,24.77183,10,3
-2.4180927,25.817947,10,3
-2.4916391,24.72496,10,3
-2.84792,24.245619,10,3
-2.3802674,25.918844,10,3
-2.9551635,22.71488,10,3
-2.9998372,22.37084,10,3
-2.907624,23.224354,10,3
-2.2302053,25.452143,10,3
-2.91486,22.490818,10,3
-2.2297695,24.48619,10,3
-2.5280826,24.76283,10,3
-2.7521687,23.598059,10,3
-3.0439608,22.37578,10,3
-1.9436506,26.758701,10,3
-1.8050742,26.604675,10,3
-2.1082444,24.321655,10,3
-2.6063204,24.759565,10,3
-2.2980995,24.378675,10,3
-2.1318598,23.776163,10,3
-2.1687834,23.983315,10,3
-2.8421068,23.242025,10,3
-2.8897848,23.380722,10,3
-2.875201,22.485138,10,3
-1.8285133,26.621029,10,3
-2.8494468,24.098263,10,3
-1.911013,26.844976,10,3
-2.1831362,24.695883,10,3
-2.9480653,22.743826,10,3
-2.8168569,24.64694,10,3
-1.8391873,26.960688,10,3
-2.6066606,24.980167,10,3
