x,y,true_label,cluster_label
-16.919676,-33.424564,4,1
-30.335356,-39.650433,4,1
-22.997076,-9.086562,4,1
-56.69364,-25.976025,4,1
-68.78363,0.700511,4,1
-72.43175,-15.793812,4,1
-68.676056,-0.07422462,4,1
-20.432276,8.239881,4,1
39.183636,-2.848276,4,0
30.6832,29.315477,4,0
-26.015144,20.80639,4,1
-71.12977,-4.779705,4,1
-16.024141,-34.083504,4,1
-18.439249,-0.8769252,4,1
-66.602066,0.41760752,4,1
-66.679535,-0.51771754,4,1
-30.771866,-3.7360332,4,1
-23.457598,9.849697,4,1
-62.867634,0.074437,4,1
-63.386456,-0.5638894,4,1
-17.955591,-33.532333,4,1
-62.559597,-6.1413074,4,1
-24.380852,-30.205357,4,1
-29.953289,17.03032,4,1
-71.609314,-15.860474,4,1
-71.60907,-11.326379,4,1
-26.397701,-34.094154,4,1
-23.380796,8.198875,4,1
-30.034182,-40.347687,4,1
-14.922268,-32.92675,4,1
-69.788124,-5.2247095,4,1
-17.731783,9.896071,4,1
-69.462616,-8.970295,4,1
-53.269325,-23.53066,4,1
-25.832872,46.462746,4,1
-58.351006,-26.443739,4,1
-69.66605,-6.087902,4,1
-17.535091,-34.518345,4,1
-57.454098,-24.979492,4,1
-15.745796,-13.801953,4,1
-74.6061,-12.944454,4,1
-24.323965,-3.9058654,4,1
-68.073395,-1.5516399,4,1
-19.74358,-15.001907,4,1
-13.386178,-37.398586,4,1
-71.751915,-13.256935,4,1
-59.223583,-23.445946,4,1
-29.26514,-39.579628,4,1
-26.094193,-35.142025,4,1
-72.506355,-12.275325,4,1
-32.587284,20.895777,4,1
-70.68626,-10.418337,4,1
-21.428106,-0.098358475,4,1
-31.75032,8.63357,4,1
-26.684172,38.87186,4,1
-26.802744,20.122385,4,1
-16.475187,7.3880105,4,1
-69.777054,-15.412286,4,1
-31.68467,17.545639,4,1
-14.409503,-35.288128,4,1
-52.691746,-21.71801,4,1
-34.40883,27.840778,4,1
-68.05223,-10.130861,4,1
-73.64934,-16.770918,4,1
