x,y,true_label,cluster_label
10.1681,4.9668727,20,3
9.899708,5.5382752,20,3
10.362389,3.3255866,20,-1
10.05361,10.505323,20,3
9.506563,2.841298,20,3
10.170519,4.637326,20,3
9.452596,8.842169,20,3
9.92126,2.9318538,20,3
9.791125,4.932654,20,3
9.790621,2.7966487,20,3
9.300236,2.6521358,20,3
4.8035846,3.3095837,20,-1
9.258166,2.6080256,20,3
9.433502,8.861028,20,3
10.163306,4.9683633,20,3
4.6203637,3.317538,20,-1
9.997296,5.3425717,20,3
9.944183,5.4972367,20,3
9.281414,2.5950696,20,3
10.179917,4.740782,20,3
9.393027,8.904234,20,3
9.949896,4.2145004,20,3
10.199777,4.791306,20,3
9.28067,2.742079,20,3
9.362437,8.934832,20,3
10.078461,2.9978142,20,3
10.040064,5.2432594,20,3
9.943581,2.987709,20,3
9.936807,4.2253327,20,3
9.806405,2.9761813,20,3
9.925012,4.259026,20,3
9.910449,4.2893953,20,3
9.155742,2.606572,20,3
10.168672,3.0412831,20,3
10.192722,3.0643318,20,3
9.469833,2.859348,20,3
9.393985,8.9007015,20,3
10.478729,3.4747305,20,-1
9.342713,8.956171,20,3
9.347796,8.943617,20,3
9.832465,4.9172726,20,3
9.958103,2.9730527,20,3
10.20869,4.737853,20,3
9.347828,8.951433,20,3
9.52173,2.99189,20,3
10.062268,10.514698,20,3
9.477677,8.817151,20,3
9.486965,8.807413,20,3
9.960221,5.5107856,20,3
9.620886,2.9181683,20,3
9.998313,5.3109894,20,3
10.17577,3.0496392,20,3
9.391755,8.905073,20,3
9.398649,8.898084,20,3
9.49354,8.801771,20,3
9.95207,5.524342,20,3
9.153762,2.5245273,20,3
9.442655,2.8152463,20,3
10.358681,3.3359067,20,-1
9.392805,8.90434,20,3
10.153724,4.894357,20,3
9.848685,5.5998816,20,3
9.173129,2.6178303,20,3
9.3735895,2.6963365,20,3
9.67704,2.699484,20,3
9.916618,2.900594,20,3
9.497584,3.1175652,20,3
10.066475,5.192481,20,3
9.907478,5.559777,20,3
9.620306,2.9397252,20,3
9.33164,2.7206028,20,3
10.162346,4.93314,20,3
9.661467,2.91181,20,3
9.774812,4.862628,20,3
9.927139,4.4878535,20,3
9.784978,4.9716606,20,3
4.6577344,3.3162682,20,-1
9.777438,5.0143747,20,3
10.159788,3.0321567,20,3
9.698207,2.7025645,20,3
9.944531,5.4788804,20,3
9.977259,2.9882479,20,3
9.910891,5.5114274,20,3
9.493852,3.0936778,20,3
9.875126,4.355029,20,3
9.799897,4.8599577,20,3
9.828789,4.914809,20,3
9.892405,4.34788,20,3
