dim1,dim2,true_label,operational_label
-1.109626293182373047e+01,-4.870527267456054688e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.174941635131835938e+01,-4.821608066558837891e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.061764240264892578e+01,-4.925078392028808594e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.101606273651123047e+01,-4.886068344116210938e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.206873893737792969e+00,-4.216938018798828125e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.171887207031250000e+01,-4.843461990356445312e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.935078144073486328e+00,-4.006605148315429688e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.308634757995605469e+00,-1.545125365257263184e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.787944316864013672e+00,-2.329607248306274414e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.720748901367187500e+00,-4.456130981445312500e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.168496036529541016e+01,-4.821365356445312500e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.916307449340820312e+00,-4.852516174316406250e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.111838340759277344e+01,-4.870651245117187500e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.722839355468750000e+00,-4.457865238189697266e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.829195976257324219e+00,-3.898977994918823242e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.040215110778808594e+01,-4.922666072845458984e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.272651195526123047e+00,-1.502344846725463867e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.740475654602050781e+00,-2.243546485900878906e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.306726455688476562e+00,-1.542748928070068359e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.530347824096679688e+00,-1.900463104248046875e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.046771621704101562e+01,-4.926578521728515625e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.836377620697021484e+00,-2.410809516906738281e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.894329547882080078e+00,-3.964253187179565430e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.046987438201904297e+01,-4.927052021026611328e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.687892913818359375e+00,-4.442476272583007812e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.756807327270507812e+00,-2.273016929626464844e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.245006084442138672e+00,-3.189770698547363281e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.480541706085205078e+00,-3.493865013122558594e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.137376785278320312e+00,-2.987385034561157227e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.845143795013427734e+00,-2.417298078536987305e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.107146930694580078e+01,-4.874954700469970703e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.054396438598632812e+01,-4.927588939666748047e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.636119365692138672e+00,-2.067471504211425781e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.940103530883789062e+00,-4.538971900939941406e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.316384315490722656e+00,-1.553583741188049316e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.176203632354736328e+01,-4.814157485961914062e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.109956073760986328e+01,-4.872918128967285156e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.186288833618164062e+00,-4.205542087554931641e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.041618633270263672e+01,-4.927076339721679688e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.282888889312744141e+00,-3.249456882476806641e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.346726894378662109e+00,-3.336261987686157227e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.771404266357421875e+00,-4.817154884338378906e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.168426513671875000e+01,-4.824485778808593750e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.852531909942626953e+00,-2.442056179046630859e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.081390380859375000e+00,-2.884416103363037109e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.812254905700683594e+00,-3.881026029586791992e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.730027198791503906e+00,-2.216149568557739258e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.069121360778808594e+00,-2.861317634582519531e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.174029064178466797e+01,-4.825176715850830078e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.910060405731201172e+00,-2.545084953308105469e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.272631645202636719e+00,-1.498149991035461426e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.319229602813720703e+00,-1.557474851608276367e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.359889030456542969e+00,-3.350788831710815430e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.752251625061035156e+00,-4.811233520507812500e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.047664642333984375e+00,-2.819256544113159180e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.048373699188232422e+01,-4.929101943969726562e+00,0.000000000000000000e+00,0.000000000000000000e+00
