x,y,true_label,cluster_label
5.0649643,6.858059,10,6
5.603667,8.312914,10,6
5.6958485,8.411781,10,6
4.901547,7.078191,10,6
4.89115,7.0884447,10,6
5.036986,6.861522,10,6
4.9112,7.4205885,10,6
5.7344556,8.450335,10,6
4.9464483,6.997919,10,6
4.968758,7.5585847,10,6
5.0452724,7.058051,10,6
4.9901166,7.327767,10,6
5.0643897,6.8346853,10,6
4.9892435,6.9446855,10,6
5.6410165,8.3527775,10,6
4.8949203,7.3739924,10,6
5.027194,7.65692,10,6
4.9169827,6.9635653,10,6
5.0661397,7.7409787,10,6
4.875648,7.443661,10,6
5.7273846,8.444455,10,6
5.1392875,6.967357,10,6
4.984563,7.609557,10,6
5.7245994,8.440695,10,6
4.9703603,7.0822854,10,6
4.9968762,7.568229,10,6
4.8781133,7.416913,10,6
8.093371,-12.370933,10,3
5.1154475,7.810215,10,6
4.799292,7.221742,10,6
5.630814,8.34389,10,6
5.08357,6.8084826,10,6
5.0705757,6.831021,10,6
5.0614967,7.7642465,10,6
5.7298594,8.447166,10,6
-0.51570433,22.298939,11,9
1.6486264,19.109165,11,9
2.330641,17.91979,11,9
2.3352954,17.908903,11,9
2.056197,18.321087,11,9
2.3851583,17.862543,11,9
-0.17603329,5.5592723,11,7
1.9082289,18.642908,11,9
2.1304452,18.165493,11,9
22.473022,0.18146372,11,2
-0.497552,22.270193,11,9
-0.41929138,22.191822,11,8
12.334055,-11.124147,11,5
1.7811702,18.844143,11,9
2.4160774,17.827759,11,9
2.2583923,17.99381,11,9
1.425248,19.54697,11,8
1.4156928,19.56296,11,8
2.3775878,17.86906,11,9
22.18584,0.47865465,11,2
2.124482,18.16161,11,9
-0.15915008,5.5789695,11,7
1.9760405,18.552181,11,9
2.2324517,18.014467,11,9
2.1976979,18.071035,11,9
18.193274,5.5487976,11,5
-0.2252247,5.508449,11,7
1.6782447,19.063454,11,9
20.961195,1.7251358,11,2
1.9468547,18.573656,11,9
1.9082276,18.647408,11,9
2.2202184,18.030338,11,9
2.319393,17.925428,11,9
-0.16228741,5.5769935,11,7
-0.16294104,5.5752964,11,7
9.226955,14.993076,12,3
5.5271525,-8.622609,12,3
5.5844254,-8.680906,12,3
7.6562877,-12.343196,12,3
8.067895,-12.3517275,12,3
5.527461,-8.623438,12,3
8.071818,-12.361977,12,3
9.280278,14.93986,12,3
5.5741334,-8.669531,12,3
9.279904,14.940234,12,3
5.581848,-8.67829,12,3
7.7541733,-12.373576,12,3
9.264402,14.955821,12,3
9.252724,14.967545,12,3
8.054944,-12.28469,12,3
9.238559,14.981648,12,3
9.2906065,14.929751,12,3
8.05151,-12.407139,12,3
8.084461,-12.335178,12,3
9.229876,14.990275,12,3
7.829157,-12.416458,12,3
7.6076293,-12.304198,12,3
7.934249,-12.43134,12,3
8.086127,-12.412042,12,3
7.968365,-12.442153,12,3
5.6131883,-8.709678,12,3
9.250268,14.970008,12,3
9.260947,14.959179,12,3
9.152507,15.067666,12,3
7.7071714,-12.350797,12,3
9.284324,14.936005,12,3
5.5552773,-8.650555,12,3
7.9398084,-12.362548,12,3
7.9718237,-12.412945,12,3
5.4999228,-8.59606,12,3
-5.237149,-6.9028807,13,4
1.1925466,-4.8430104,13,4
-11.585036,2.686044,13,4
-11.537788,2.638846,13,4
-3.6968188,-7.366694,13,4
-3.8655276,-7.3504295,13,4
-3.8725445,-7.406671,13,4
-4.7502522,-7.1116014,13,4
-3.8992224,-7.367167,13,4
-5.082883,-6.976293,13,4
-4.7811565,-7.108541,13,4
-3.8136144,-7.4022536,13,4
-5.2247634,-6.9110246,13,4
-5.07002,-6.9983616,13,4
-11.581702,2.6826777,13,4
-4.8105774,-7.093022,13,4
-11.577839,2.6788251,13,4
-11.609866,2.7107847,13,4
-5.2537556,-6.898118,13,4
-3.921187,-7.4064436,13,4
-5.223741,-6.9176893,13,4
-3.6177282,-7.3962564,13,4
-3.5992246,-7.448613,13,4
-3.5874555,-7.416987,13,4
-11.551946,2.6528227,13,4
-3.9545002,-7.40351,13,4
-5.155486,-6.9452806,13,4
-4.7030787,-7.1296544,13,4
-3.785412,-7.3727937,13,4
-3.9616585,-7.3563414,13,4
-11.55409,2.6550326,13,4
-11.602446,2.7026513,13,4
-11.511208,2.6118119,13,4
-4.9753785,-7.0142407,13,4
-5.1879926,-6.92706,13,4
12.991221,-6.084186,14,5
12.363821,-11.0963,14,5
12.539549,-10.94703,14,5
18.180122,5.5274086,14,5
12.273264,-11.20011,14,5
13.004153,-6.0715513,14,5
18.306883,5.660133,14,5
12.967298,-6.112257,14,5
12.295951,-11.121255,14,5
18.343864,5.7357106,14,5
20.53547,2.0781837,14,2
12.401899,-11.060463,14,5
13.00655,-6.0687704,14,5
12.490454,-10.991503,14,5
12.321162,-11.133394,14,5
18.37416,5.768794,14,5
18.329454,5.651005,14,5
18.363527,5.703675,14,5
12.329013,-11.121415,14,5
18.309816,5.6017847,14,5
20.53031,2.0551174,14,2
12.572518,-10.915246,14,5
12.973294,-6.1020336,14,5
12.586714,-10.903736,14,5
12.549338,-10.935277,14,5
18.186384,5.5372844,14,5
18.342308,5.7828426,14,5
18.340986,5.750611,14,5
12.614592,-10.876044,14,5
13.026287,-6.0500245,14,5
18.39015,5.7927904,14,5
12.342134,-11.178033,14,5
18.154427,5.5091944,14,5
12.557116,-10.932075,14,5
18.348919,5.6623716,14,5
-2.7278717,4.0373616,15,7
-0.86523134,4.745915,15,7
-2.6384234,4.0914555,15,7
-2.6454022,4.111307,15,7
-0.8027227,4.8121777,15,7
-0.81380576,4.8012524,15,7
-2.8311174,3.9792752,15,7
-0.97167575,4.656278,15,7
-0.32706222,5.392714,15,7
-1.9435371,4.283799,15,7
-0.88207436,4.7306347,15,7
-0.31877184,5.4023457,15,7
-0.3086299,5.4126563,15,7
-0.9324834,4.6954646,15,7
-0.7071306,4.905775,15,7
-2.8860848,3.9709973,15,7
-1.0834796,4.610682,15,7
-1.955129,4.296001,15,7
-2.631429,4.1165724,15,7
-1.0533507,4.6237435,15,7
-0.18762149,5.5442414,15,7
-2.7341056,4.0424547,15,7
-2.724073,4.0468607,15,7
-2.7854743,4.0136805,15,7
-0.3297594,5.390769,15,7
-0.7440072,4.874231,15,7
-2.7922482,3.9871964,15,7
-0.40038943,5.3182487,15,7
-1.9021274,4.281654,15,7
-2.908974,4.093607,15,7
-2.9026437,3.9659336,15,7
-1.9002523,4.313644,15,7
-0.39487436,5.321547,15,7
-1.8101819,4.3658395,15,7
-0.3074555,5.4043975,15,7
-0.3285544,22.011103,16,8
1.1597874,19.962543,16,8
-0.5923733,22.199858,16,8
1.7227867,18.97756,16,9
-0.26638803,21.93009,16,8
-0.19245881,21.92349,16,8
1.3376175,19.667944,16,8
-0.20595957,21.92825,16,8
-0.5882392,22.132683,16,8
-0.58045185,22.15444,16,8
1.6185633,19.156864,16,8
-0.34971273,22.039429,16,8
-0.22496319,21.824425,16,8
0.97856086,20.332474,16,8
1.234017,19.84989,16,8
-0.35465983,22.047615,16,8
0.13985859,21.508389,16,8
0.8264146,20.550753,16,8
1.1448066,19.981384,16,8
1.4151664,19.57685,16,8
0.95053333,20.376759,16,8
-0.44116554,22.198225,16,8
0.8315607,20.55684,16,8
0.17621045,21.470407,16,8
0.76301754,20.656723,16,8
-0.175788,21.872421,16,8
1.782963,18.86503,16,8
1.1795092,19.935356,16,8
0.39547503,21.190742,16,8
1.213967,19.87952,16,8
-0.25925863,21.951918,16,8
1.3122333,19.740005,16,8
0.19926326,21.443975,16,8
0.23470369,21.399853,16,8
