Method,Stage,Eval Day,Eval Split,Seen Classes,True New Classes,Discovered Clusters,Enrolled Clusters,Eval Samples,Overall Acc,Old Acc,New Acc,Initial Known Acc,Forgetting Rate,Macro F1
Deep-HDBSCAN + Ft-CNN,Initial,2021_03_01,day1_eval_initial_30pct,10,-,-,-,900,0.9966666666666667,0.9966666666666667,,0.9966666666666667,0.0,0.9966726350596223
Deep-HDBSCAN + LwF,Initial,2021_03_01,day1_eval_initial_30pct,10,-,-,-,900,0.9966666666666667,0.9966666666666667,,0.9966666666666667,0.0,0.9966726350596223
Deep-HDBSCAN + EEIL,Initial,2021_03_01,day1_eval_initial_30pct,10,-,-,-,900,0.9966666666666667,0.9966666666666667,,0.9966666666666667,0.0,0.9966726350596223
Deep-HDBSCAN + iCaRL,Initial,2021_03_01,day1_eval_initial_30pct,10,-,-,-,900,0.9966666666666667,0.9966666666666667,,0.9966666666666667,0.0,0.9966726693542336
Deep-HDBSCAN + TPCIL-style,Initial,2021_03_01,day1_eval_initial_30pct,10,-,-,-,900,0.9966666666666667,0.9966666666666667,,0.9966666666666667,0.0,0.9966726693542336
Deep-HDBSCAN + DOI-style,Initial,2021_03_01,day1_eval_initial_30pct,10,-,-,-,900,0.9966666666666667,0.9966666666666667,,0.9966666666666667,0.0,0.9966726693542336
Deep-HDBSCAN + Ft-CNN,After R1,2021_03_08,eval_r1_30pct_20_seen,20,10,20,20,1800,0.48833333333333334,0.2911111111111111,0.6855555555555556,0.2911111111111111,0.7055555555555556,0.40125288878158594
Deep-HDBSCAN + LwF,After R1,2021_03_08,eval_r1_30pct_20_seen,20,10,20,20,1800,0.5733333333333334,0.49444444444444446,0.6522222222222223,0.49444444444444446,0.5022222222222222,0.5009574487945475
Deep-HDBSCAN + iCaRL,After R1,2021_03_08,eval_r1_30pct_20_seen,20,10,20,20,1800,0.7883333333333333,0.87,0.7066666666666667,0.87,0.1266666666666667,0.8071078737847015
Deep-HDBSCAN + EEIL,After R1,2021_03_08,eval_r1_30pct_20_seen,20,10,20,20,1800,0.5555555555555556,0.5122222222222222,0.5988888888888889,0.5122222222222222,0.48444444444444446,0.4923373594048773
Deep-HDBSCAN + TPCIL-style,After R1,2021_03_08,eval_r1_30pct_20_seen,20,10,20,20,1800,0.7838888888888889,0.87,0.6977777777777778,0.87,0.1266666666666667,0.80178214936822
Deep-HDBSCAN + DOI-style,After R1,2021_03_08,eval_r1_30pct_20_seen,20,10,20,20,1800,0.7861111111111111,0.8711111111111111,0.7011111111111111,0.8711111111111111,0.12555555555555564,0.8048351776917608
Deep-HDBSCAN + Ft-CNN,After R2,2021_03_15,eval_r2_30pct_30_seen,30,10,12,12,2700,0.3337037037037037,0.1288888888888889,0.7433333333333333,0.24333333333333335,0.7533333333333334,0.24087042218776483
Deep-HDBSCAN + LwF,After R2,2021_03_15,eval_r2_30pct_30_seen,30,10,12,12,2700,0.37555555555555553,0.20222222222222222,0.7222222222222222,0.37555555555555553,0.6211111111111112,0.2811529641456685
Deep-HDBSCAN + iCaRL,After R2,2021_03_15,eval_r2_30pct_30_seen,30,10,12,12,2700,0.6807407407407408,0.635,0.7722222222222223,0.7977777777777778,0.1988888888888889,0.6846947568705691
Deep-HDBSCAN + EEIL,After R2,2021_03_15,eval_r2_30pct_30_seen,30,10,12,12,2700,0.44,0.3111111111111111,0.6977777777777778,0.5011111111111111,0.49555555555555564,0.3478486920710292
Deep-HDBSCAN + TPCIL-style,After R2,2021_03_15,eval_r2_30pct_30_seen,30,10,12,12,2700,0.6662962962962963,0.6222222222222222,0.7544444444444445,0.7588888888888888,0.23777777777777787,0.6730174452774513
Deep-HDBSCAN + DOI-style,After R2,2021_03_15,eval_r2_30pct_30_seen,30,10,12,12,2700,0.6833333333333333,0.6416666666666667,0.7666666666666667,0.8022222222222222,0.19444444444444453,0.6867723226594805
Deep-HDBSCAN + Ft-CNN,After R3,2021_03_23,eval_r3_30pct_40_seen,40,10,11,11,3600,0.2777777777777778,0.08592592592592592,0.8533333333333334,0.09777777777777778,0.898888888888889,0.15732654394987028
Deep-HDBSCAN + LwF,After R3,2021_03_23,eval_r3_30pct_40_seen,40,10,11,11,3600,0.2652777777777778,0.1,0.7611111111111111,0.19777777777777777,0.798888888888889,0.1525115974942637
Deep-HDBSCAN + iCaRL,After R3,2021_03_23,eval_r3_30pct_40_seen,40,10,11,11,3600,0.5202777777777777,0.4603703703703704,0.7,0.7722222222222223,0.22444444444444445,0.5062389661092459
Deep-HDBSCAN + EEIL,After R3,2021_03_23,eval_r3_30pct_40_seen,40,10,11,11,3600,0.3136111111111111,0.19962962962962963,0.6555555555555556,0.2811111111111111,0.7155555555555556,0.2210278180347685
Deep-HDBSCAN + TPCIL-style,After R3,2021_03_23,eval_r3_30pct_40_seen,40,10,11,11,3600,0.5027777777777778,0.4414814814814815,0.6866666666666666,0.7511111111111111,0.24555555555555564,0.48716980336281734
Deep-HDBSCAN + DOI-style,After R3,2021_03_23,eval_r3_30pct_40_seen,40,10,11,11,3600,0.5258333333333334,0.4633333333333333,0.7133333333333334,0.7755555555555556,0.22111111111111115,0.5110661277784461
